TF,TargetGene,Tissue,Experiment,Chea,Signor,Trrust
CEBPB,ACOX2,bone,CEBPB IP,,,
STAT1,ACOX2,uterus,"STAT1 IP | IFNG - HeLa cells, 30 min",,,
IFNG,ACOX2,uterus,"STAT1 IP | IFNG - HeLa cells, 30 min",,,
KLF11,ACOX2,adiposetissue,"KLF11 ChIP-Seq, Rep 2",,,
REST,ACOX2,cns,"REST IP - U87 cells, REST IP - SK cells, REST IP - SK-N-SH cells",,,
BHLHE40,ACOX2,leukocytes,"BHLHE40 IP - GM12878 cells, BHLHE40 IP - K562 cells",,,
CTCF,ACOX2,skin,"CTCF IP - NHDF cells, Rep 2 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - AG10803 cells, Rep 1 , CTCF IP - AG09309 cells, Rep 2 , CTCF IP - AG09309 cells, Rep 1 , CTCF IP - AG10803 cells, Rep 2 , CTCF IP - AG04449 cells, Rep 1 , CTCF IP - HFFC cells, Rep 1 , CTCF IP - NHDF cells , CTCF IP - NHDF cells, Rep 1 , CTCF IP - HFFC cells, Rep 2 , CTCF IP - HFFC cells, Rep 3 , CTCF IP - NHEK cells, Rep 2 , CTCF IP - BJ cells, Rep 2 , CTCF IP - BJ cells, Rep 1 , CTCF IP - NHEK cells , CTCF IP - AG04449 cells, Rep 2 ",,,
CTCF,ACOX2,sensory,"CTCF IP - WERI , CTCF IP - WERI-Rb-1- cells, Rep 1 , CTCF IP - HRPEpiC cells, Rep 1 , CTCF IP - HRPEpiC cells, Rep 2 ",,,
MAFK,ACOX2,colon,MAFK IP ,,,
MAX,ACOX2,liver,MAX IP - HepG2 cells,,,
TP53,ACOX2,bone,TP53 IP | TP53EE/RR OE,,,
FOXA1,ACOX2,prostate,"EtOH | FOXA1 ChIP-Seq - , DHT | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD | FOXA1 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, FOXA1 KD | GATA2 ChIP-Seq, FOXA1 ChIP-Seq - LNCaP-abl, CON KD | FOXA1 ChIP-Seq, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, CON KD | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, EtOH | FOXA1 ChIP-Seq - Rep 2, R1881 | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - Rep 1, GATA2 KD  | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, CON KD  | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq - C4- Rep 2B, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1",25552417,,
CTCF,ACOX2,mammarygland,"CTCF IP - HMEC cells, Rep 1 , CTCF IP - T47D cells, CTCF IP - MCF-7 cells Rep 2 , CTCF IP - HMF cells, Rep 1 , CTCF IP - MCF7 cells, CTCF IP - MCF-7 cells, Rep 1 , CTCF IP - HMF cells, Rep 2 , CTCF IP - HMEC cells, Rep 2 , CTCF IP - HMEC cells ",,,
SPI1,ACOX2,leukocytes,"SPI1 IP, SPI1 IP, SPI1 IP - GM12878 cells, Rep 2 , SPI1 IP, SPI1 IP - U-937 cells, Rep 4 , SPI1 IP - GM12891 cells, SPI1 IP, SPI1 IP - U-937 cells, Rep 1 , SPI1 IP - GM12878 cells, SPI1 IP, SPI1 IP, SPI1 IP - U-937 cells, Rep 5 , SPI1 IP - HL cells, SPI1 IP - K562 cells, SPI1 IP",,,
ELF1,ACOX2,leukocytes,"ELF1 IP - SK-N-SH cells, ELF1 IP - SK-N-SH cells",,,
CTCF,ACOX2,kidney,"CTCF IP - HRE cells, Rep 2 , CTCF IP - HEK293 cells, Rep 2 , CTCF IP - RPTEC cells, Rep 1 , CTCF IP - HEK293 cells, Rep 1 , CTCF IP - HRE cells, Rep 1 , CTCF IP - RPTEC cells, Rep 2 ",,,
POU2F2,ACOX2,leukocytes,POU2F2 IP - GM12878 cells,,,
STAT3,ACOX2,leukocytes,"STAT3 IP - OCI-LY10, STAT3 IP - U-2932, STAT3 IP - SU-DHL-4, STAT3 IP - SU-DHL-6",,,
MYBL2,ACOX2,liver,MYBL2 IP - HepG2 cells,,,
RELA,ACOX2,leukocytes,"RELA IP | TNF - GM18505 cells, RELA IP - IVD Th1 cells, PIA, RELA IP | TNF - GM10847 cells, RELA IP | TNF - GM12891 cells, RELA IP | TNF - GM12892 cells, RELA IP | TNF - GM19099 cells, RELA IP | TNF - GM15510 cells, RELA IP | TNF - GM19193 cells, RELA IP | TNF - GM18951 cells",,,
TNF,ACOX2,leukocytes,"RELA IP | TNF - GM18505 cells, RELA IP | TNF - GM10847 cells, RELA IP | TNF - GM12891 cells, RELA IP | TNF - GM12892 cells, RELA IP | TNF - GM15510 cells, RELA IP | TNF - GM19193 cells, RELA IP | TNF - GM18951 cells",,,
FOXA2,ACOX2,embryonictissue,"FOXA2 IP - Rep 1, FOXA2 IP - Rep 2",,,
CTCF,ACOX2,lung,"CTCF IP - HPF cells, Rep 1 , CTCF IP - A549 cells, Rep 1 , CTCF IP - A549 cells , CTCF IP - NHLF cells , CTCF IP - SAEC cells, Rep 1 , CTCF IP - AG04450 cells, Rep 2 , CTCF IP - WI-38 cells, Rep 1 , CTCF IP - A549 cells, CTCF IP - IMR cells, CTCF IP - NHLF cells , CTCF IP - A549 cells, Rep 2 , CTCF IP - HPF cells, Rep 2 , CTCF ChIP-Seq - A549, CTCF IP - AG04450 cells, Rep 1 , CTCF IP | DEX - A549 cells , CTCF IP - WI-38 cells, Rep 2 , CTCF IP - SAEC cells, Rep 2 , CTCF IP | DEX - A549 cells",,,
CTCF,ACOX2,vasculature,"CTCF IP - HUVEC cells , CTCF IP - HBMEC cells, Rep 2 , CTCF IP - HBMEC cells, Rep 1 , CTCF IP - HUVEC cells, Rep 1 , CTCF IP - AoAFC cells, Rep 2 , CTCF IP - HPAF cells, Rep 2 , CTCF IP - HPAF cells, Rep 1 , CTCF IP - HUVEC cells, Rep 2 , CTCF IP - AoAFC cells, Rep 1 ",,,
DHT,ACOX2,prostate,"DHT | FOXA1 ChIP-Seq, DHT | ERG ChIP-Seq - 18 h, DHT | ERG ChIP-Seq - 2 h, DHT | FOXA1 ChIP-Seq - C4- Rep 2B",,,
CTCF,ACOX2,stemcells,"CTCF IP - H1 cells, CTCF IP - Rep 2 , CTCF IP - Rep 4 , CTCF IP - Rep 5 , CTCF IP - H1 cells , CTCF IP - Rep 1 , CTCF IP - Rep 3 , CTCF IP - Rep 6 ",,,
ATF3,ACOX2,colon,ATF3 IP | CAMPTO,,,
SP1,ACOX2,liver,SP1 IP - HepG2 cells,,,
CREB1,ACOX2,prostate,"CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, CREB1 ChIP-Seq - LNCaP, CREB1 ChIP-Seq - LNCaP-abl, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2",,,
FOXA1,ACOX2,liver,"FOXA1 IP - HepG2 cells, Rep 2, FOXA1 IP - HepG2 cells, Rep 1",,,
RELA,ACOX2,adiposetissue,"RELA IP, RELA IP",,,
CEBPB,ACOX2,leukocytes,"CEBPB IP, CEBPB IP - K562 cells, CEBPB ChIP-Seq - K562, CEBPB IP, CEBPB IP | oxLDL  - Rep 208, CEBPB IP - HL-60 cells, Rep 2 , CEBPB IP - HL-60 cells, Rep 1 ",,,
FOS,ACOX2,mammarygland,"FOS IP | 4HT - MCF10A cells, 36 h, FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 4 h",,,
4HT,ACOX2,mammarygland,"FOS IP | 4HT - MCF10A cells, 36 h, STAT3 IP | 4HT - MCF10 cells, 36 h, FOS IP | 4HT - MCF10A cells, 12 h, STAT3 IP | 4HT - MCF10 cells, 12 h, FOS IP | 4HT - MCF10A cells, 4 h",,,
YY1,ACOX2,leukocytes,"YY1 IP - K562 cells, Rep 1, YY1 IP - GM12891 cells, YY1 IP - K562 cells, Rep 2, YY1 IP - GM12878 cells, YY1 IP - GM12892 cells, Rep 1",,,
SRF,ACOX2,stemcells,"SRF IP - Rep 1 , SRF IP - Rep 7 , SRF IP - Rep 6 , SRF IP - Rep 5 , SRF IP - Rep 4 ",,,
STAT3,ACOX2,mammarygland,"STAT3 IP - MCF10A cells, Rep 2, STAT3 IP - MCF10A cells, Rep 1, STAT3 IP | 4HT - MCF10 cells, 36 h, STAT3 IP | 4HT - MCF10 cells, 12 h",,,
FOXA2,ACOX2,lung,FOXA2 IP - A549 cells,,,
SRF,ACOX2,colon,SRF IP - HCT116 cells,,,
CEBPB,ACOX2,colon,"CEBPB IP, CEBPB IP - HCT116 cells, CEBPB IP | 125DVD3",,,
R1881,ACOX2,prostate,"R1881 | FOXA1 ChIP-Seq - Rep 2, GABPA IP | R1881, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, R1881 | FOXA1 ChIP-Seq - Rep 1, ERG IP | R1881, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1",,,
MAX,ACOX2,stemcells,MAX IP - H1 cells,,,
ERG,ACOX2,prostate,"ERG ChIP-Seq, DMSO | ERG ChIP-Seq - Rep 2, ERG ChIP-Seq, DHT | ERG ChIP-Seq - 18 h, DHT | ERG ChIP-Seq - 2 h, ERG IP | R1881, DMSO | ERG ChIP-Seq - Rep 1",,,
EGR1,ACOX2,colon,EGR1 IP - HCT116 cells,,,
YY1,ACOX2,stemcells,YY1 IP - H1 cells,,,
CTCF,ACOX2,erythroidlineage,"CTCF IP - HEL 92.1.7 cells, Rep 8 , CTCF IP - HEL 92.1.7 cells, Rep 14 , CTCF IP - HEL 92.1.7 cells, Rep 5 , CTCF IP - Erythroid cells, Rep 2, CTCF IP - HEL 92.1.7 cells, Rep 7 , CTCF IP - HEL 92.1.7 cells, Rep 2 , CTCF IP - Erythroid cells, Rep 1, CTCF IP - HEL 92.1.7 cells, Rep 11 ",,,
TCF12,ACOX2,leukocytes,TCF12 IP - GM12878 cells,,,
GABPA,ACOX2,prostate,"GABPA IP | R1881, GABPA IP - Rep 1",,,
MAFK,ACOX2,leukocytes,"MAFK IP - GM12878 cells, MAFK IP - K562 cells",,,
FOXA1,ACOX2,mammarygland,"FOXA1 IP - T47D cells, DHT | FOXA1 ChIP-Seq",,,
CDX2,ACOX2,colon,"CDX2 IP, CDX2 IP | 125DVD3",,,
YY1,ACOX2,uterus,YY1 IP - ECC1 cells,,,
ETS1,ACOX2,leukocytes,ETS1 IP,,,
CTCF,ACOX2,adiposetissue,"CTCF ChIP-Seq - d 9, CTCF ChIP-Seq - d -2, CTCF ChIP-Seq - d 0, CTCF ChIP-Seq - d 3",,,
PBX3,ACOX2,cns,PBX3 IP - SK-N-SH cells,,,
FOXA2,ACOX2,stemcells,"FOXA2 IP - Rep 1 , FOXA2 IP - Rep 5 , FOXA2 IP - ES D5, FOXA2 IP - ES D7",,,
ZEB1,ACOX2,liver,ZEB1 IP - HepG2 cells,,,
FOXA1,ACOX2,lung,"FOXA1 IP | DEX - A549 cells, FOXA1 IP - A549 cells",,,
DEX,ACOX2,lung,"FOXA1 IP | DEX - A549 cells, CTCF IP | DEX - A549 cells , CTCF IP | DEX - A549 cells",,,
ZNF143,ACOX2,leukocytes,"ZNF143 IP - GM12878 cells, ZNF143 IP - K562 cells",,,
MAX,ACOX2,colon,MAX IP - HCT116 cells,,,
FOXH1,ACOX2,embryonictissue,FOXH1 IP - endoderm,,,
MAX,ACOX2,leukocytes,"MAX IP - K562 cells, Rep 2, MAX IP - GM12878 cells, MAX IP - NB4 cells, MAX IP - K562 cells",,,
CREB1,ACOX2,liver,"CREB1 IP - HepG2 cells, CREB1 IP",,,
JUND,ACOX2,colon,JUND IP - HCT116 cells,,,
ZNF143,ACOX2,stemcells,ZNF143 IP - H1 cells,,,
TAL1,ACOX2,leukocytes,TAL1 IP - MOLT3,,,
EBF1,ACOX2,leukocytes,"EBF1 IP - GM12878 cells, EBF1 IP - GM12878 cells",,,
CTCF,ACOX2,placenta,"CTCF IP - HVMF cells, Rep 2 , CTCF IP - HVMF cells, Rep 1 ",,,
RUNX1,ACOX2,leukocytes,RUNX1 IP,,,
BCL3,ACOX2,lung,BCL3 IP - A549 cells,,,
MAFF,ACOX2,leukocytes,MAFF IP - K562 cells,,,
NFKB2,ACOX2,leukocytes,"NFKB2 IP - Rep 1, NFKB2 IP - Rep 2",,,
GATA2,ACOX2,prostate,"FOXA1 KD | GATA2 ChIP-Seq, GATA2 KD  | FOXA1 ChIP-Seq",,,
MAFK,ACOX2,stemcells,MAFK IP - H1 cells,,,
ZNF143,ACOX2,uterus,ZNF143 IP - HeLa cells,,,
FOSL1,ACOX2,colon,FOSL1 IP - HCT116 cells,,,
MAZ,ACOX2,leukocytes,"MAZ IP - K562 cells, MAZ IP - GM12878 cells",,,
GATA3,ACOX2,cns,GATA3 IP - SK-N-SH cells,,,
MAFK,ACOX2,liver,"MAFK IP - HepG2 cells, Rep 1, MAFK IP - HepG2 cells, Rep 2",,,
STAT1,ACOX2,leukocytes,"STAT1 IP - Rep 5, STAT1 IP - Rep 3, STAT1 IP - GM12878 cells, STAT1 IP - Rep 4, STAT1 IP - Rep 2",,,
IFNG,ACOX2,leukocytes,"STAT1 IP - Rep 5, STAT1 IP - Rep 3, MYC IP | IFNG - K562 cells, 30 min, STAT1 IP - Rep 4, STAT1 IP - Rep 2",,,
MAX,ACOX2,uterus,"MAX IP - HeLa cells, Rep 1, MAX IP - ECC1 cells",,,
NFATC1,ACOX2,leukocytes,NFATC1 IP - GM12878 cells,,,
MAZ,ACOX2,lung,MAZ IP - IMR cells,,,
GATA4,ACOX2,stomach,"GATA4 IP - AGS, GATA4 IP - YCC3",,,
YY1,ACOX2,colon,YY1 IP - HCT116 cells,,,
MYB,ACOX2,leukocytes,"MYB IP - MOLT3, MYB IP - Jurkat, Rep 5, MYB IP - Jurkat, Rep 4, MYB IP - Jurkat, Rep 2",,,
TCF7L2,ACOX2,mammarygland,TCF7L2 ChIP-Seq,,,
SP1,ACOX2,leukocytes,SP1 IP - GM12878 cells,,,
GATA6,ACOX2,stomach,"GATA6 IP - AGS, GATA6 IP - YCC3",,,
MYC,ACOX2,leukocytes,"MYC IP | IFNG - K562 cells, 30 min, MYC IP - NB4 cells",,,
PIAS1,ACOX2,prostate,"PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1",,,
PAX5,ACOX2,leukocytes,"PAX5 IP - GM12878 cells, Rep 1, PAX5 IP - GM12878 cells, Rep 2",,,
CREB1,ACOX2,stemcells,CREB1 IP - H1 cells,,,
YY1,ACOX2,cns,"YY1 IP - SK-N-SH cells, YY1 IP | ATRA - SK-N-SH cells",,,
CTCF,ACOX2,uterus,"CTCF IP - HeLa cells , CTCF IP - ECC1 cells, CTCF IP - HeLa cells, Rep 1 ",,,
MYC,ACOX2,mammarygland,DHT | MYC ChIP-Seq,,,
DHT,ACOX2,mammarygland,"DHT | MYC ChIP-Seq, DHT | FOXA1 ChIP-Seq",,,
FOXM1,ACOX2,leukocytes,FOXM1 IP - GM12878 cells,,,
GATA3,ACOX2,mammarygland,GATA3 IP - MCF7 cells,,,
GTF2F1,ACOX2,uterus,GTF2F1 IP - HeLa cells,,,
CEBPB,ACOX2,lung,"CEBPB IP - A549 cells, CEBPB ChIP-Seq - A549, CEBPB ChIP-Seq - IMR90",,,
CEBPA,ACOX2,leukocytes,"CEBPA IP, CEBPA IP - U-937 cells, Rep 1 ",,,
MXI1,ACOX2,cns,MXI1 IP - SK-N-SH cells ,,,
TEAD4,ACOX2,liver,TEAD4 IP - HepG2 cells,,,
MXI1,ACOX2,leukocytes,MXI1 IP - GM12878 cells,,,
125DVD3,ACOX2,colon,"CDX2 IP | 125DVD3, CEBPB IP | 125DVD3",,,
SIX2,ACOX2,kidney,"SIX2 IP - 17 weeks, Rep 1",,,
GATA3,ACOX2,lung,GATA3 IP - A549 cells,,,
CTCF,ACOX2,bone,"CTCF IP, CTCF IP - Osteoblasts ",,,
NFKB1,ACOX2,leukocytes,"NFKB1 IP - Rep 2, NFKB1 IP - Rep 1",,,
ELF1,ACOX2,colon,ELF1 IP - HCT116 cells,,,
MAZ,ACOX2,uterus,MAZ IP - HeLa cells,,,
MAFF,ACOX2,liver,MAFF IP - HepG2 cells,,,
ATRA,ACOX2,cns,"YY1 IP | ATRA - SK-N-SH cells, USF1 IP | ATRA - SK-N-SH cells",,,
ZBTB7A,ACOX2,leukocytes,ZBTB7A IP - SK-N-SH cells,,,
FOXA2,ACOX2,liver,FOXA2 IP - HepG2 cells,,,
JUND,ACOX2,uterus,JUND IP - HeLa cells,,,
GATA4,ACOX2,stemcells,GATA4 IP - Rep 10 ,,,
CTCF,ACOX2,miscellaneous,"CTCF IP - AG09319 cells, Rep 2 , CTCF IP - AG09319 cells, Rep 1 ",,,
TCF12,ACOX2,liver,TCF12 IP - HepG2 cells,,,
TAL1,ACOX2,colon,TAL1 IP ,,,
CTCF,ACOX2,skeletalmuscle,"CTCF IP - HSMM cells, Rep 1 , CTCF IP - HSMM cells, Rep 2 ",,,
MAX,ACOX2,cns,MAX IP - SK-N-SH cells,,,
JUND,ACOX2,leukocytes,JUND IP - K562 cells,,,
GATA2,ACOX2,leukocytes,GATA2 IP - K562 cells,,,
IRF4,ACOX2,leukocytes,"IRF4 IP, IRF4 IP - GM12878 cells",,,
MYC,ACOX2,bone,MYC IP,,,
SP1,ACOX2,colon,SP1 IP - HCT116 cells,,,
FOXA1,ACOX2,stemcells,"FOXA1 IP - ES D5, FOXA1 IP - Rep 5 ",,,
ATF2,ACOX2,leukocytes,ATF2 IP - GM12878 cells,,,
JUND,ACOX2,liver,"JUND IP - HepG2 cells, JUND IP - HepG2 cells",,,
TCF12,ACOX2,lung,TCF12 IP - A549 cells,,,
CTCF,ACOX2,pancreas,CTCF IP,,,
TP73,ACOX2,bone,"TP73 IP - alpha isoform, Rep 1",,,
LYL1,ACOX2,leukocytes,"LYL1 IP - Kasumi-1, LYL1 IP - HL-60",,,
MTA3,ACOX2,leukocytes,MTA3 IP - GM12878 cells,,,
IRF1,ACOX2,colon,IRF1 IP ,,,
TP53,ACOX2,mammarygland,TP53 IP,,,
SMAD1,ACOX2,hspcs,SMAD1 IP - Rep 3,,,
MAZ,ACOX2,liver,MAZ IP - HepG2 cells,,,
CEBPB,ACOX2,uterus,"CEBPB ChIP-Seq - HeLaS3, CEBPB IP - ECC1 cells",,,
SP1,ACOX2,lung,SP1 IP - A549 cells,,,
TCF12,ACOX2,cns,TCF12 IP - SK-N-SH cells,,,
TCF7L2,ACOX2,pancreas,TCF7L2 IP,,,
USF1,ACOX2,cns,USF1 IP | ATRA - SK-N-SH cells,,,
