TF,TargetGene,Tissue,Experiment,Chea,Signor,Trrust
KLF5,AKR1D1,pancreas,FOXA1 IP | KLF5 KO,,,
FOSL1,AKR1D1,colon,FOSL1 IP - HCT116 cells,,,
TEAD4,AKR1D1,stemcells,TEAD4 IP - H1 cells,,,
SP1,AKR1D1,stemcells,SP1 IP - H1 cells,,,
JUN,AKR1D1,liver,JUN IP - HepG2 cells,,,
MYBL2,AKR1D1,liver,MYBL2 IP - HepG2 cells,,,
FOXA1,AKR1D1,stemcells,FOXA1 IP - Rep 5 ,,,
ATF2,AKR1D1,stemcells,ATF2 IP - H1 cells,,,
SOX2,AKR1D1,stemcells,SOX2 IP,,,
FOXA2,AKR1D1,lung,FOXA2 IP - A549 cells,,,
FOXA2,AKR1D1,embryonictissue,FOXA2 IP - Rep 1,,,
JUND,AKR1D1,colon,JUND IP - HCT116 cells,,,
TP53,AKR1D1,mammarygland,TP53 IP,,,
CEBPB,CYP27A1,leukocytes,"CEBPB IP, CEBPB IP | oxLDL  - Rep 208, CEBPB IP, CEBPB IP",,,
FOXA2,CYP27A1,embryonictissue,FOXA2 IP - Rep 2,,,
SPI1,CYP27A1,leukocytes,"SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP - GM12878 cells, SPI1 IP - HL cells, SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP",,,
CEBPB,CYP27A1,stemcells,"CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP",,,
FOXA1,CYP27A1,mammarygland,"17BE2 | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2",,,
17BE2,CYP27A1,mammarygland,"17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1",,,
FOXA1,CYP27A1,prostate,"CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, CON KD | FOXA1 ChIP-Seq, CON KD | FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - , DHT | FOXA1 ChIP-Seq, GATA2 KD + R1881 | FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - Rep 2, R1881 | FOXA1 ChIP-Seq - Rep 1, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, R1881 | FOXA1 ChIP-Seq - Rep 2",,,
R1881,CYP27A1,prostate,"CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, ERG IP | R1881, GATA2 KD + R1881 | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 1, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, R1881 | FOXA1 ChIP-Seq - Rep 2",,,
ELF1,CYP27A1,liver,ELF1 IP - HepG2 cells,,,
FOXA1,CYP27A1,lung,FOXA1 IP | DEX - A549 cells,,,
DEX,CYP27A1,lung,FOXA1 IP | DEX - A549 cells,,,
FOSL1,CYP27A1,colon,FOSL1 IP - HCT116 cells,,,
TP53,CYP27A1,bone,"TP53 pS15 IP - Etopo, TP53 IP | TP53EE/RR OE, TP53 pS15 IP - ActD",,,
YY1,CYP27A1,liver,YY1 IP - HepG2 cells,,,
FOXA2,CYP27A1,stemcells,"FOXA2 IP - ES D7, FOXA2 IP - ES D2, FOXA2 IP - ES D5",,,
PIAS1,CYP27A1,prostate,"PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2",,,
CEBPB,CYP27A1,liver,"CEBPB ChIP-Seq - HepG2, CEBPB IP - HepG2 cells, CEBPB IP | FORSK - HepG2 cells",,,
BATF,CYP27A1,leukocytes,BATF IP - GM12878 cells,,,
MAX,CYP27A1,stemcells,MAX IP - H1 cells,,,
DEX,CYP27A1,mammarygland,"DEX | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2",,,
FOSL2,CYP27A1,liver,FOSL2 IP - HepG2 cells,,,
REST,CYP27A1,liver,"REST IP - HepG2 cells, Rep 2, REST IP - HepG2 cells, Rep 1",,,
SP1,CYP27A1,liver,SP1 IP - HepG2 cells,,11867220,11867220
FOXA1,CYP27A1,stemcells,FOXA1 IP - ES D5,,,
TBP,CYP27A1,liver,TBP IP - HepG2 cells,,,
CEBPB,CYP27A1,mammarygland,CEBPB IP - MCF7 cells,,,
FOXA1,CYP27A1,liver,"FOXA1 IP - HepG2 cells, Rep 2, FOXA1 IP - HepG2 cells, Rep 1",,,
ERG,CYP27A1,prostate,ERG IP | R1881,,,
FOS,CYP27A1,mammarygland,"FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 36 h, FOS IP | 4HT - MCF10A cells, 4 h, FOS IP - MCF10A cells",,,
4HT,CYP27A1,mammarygland,"FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 36 h, FOS IP | 4HT - MCF10A cells, 4 h",,,
STAT1,CYP27A1,leukocytes,"STAT1 IP - Rep 5, STAT1 IP - Rep 3",,,
IFNG,CYP27A1,leukocytes,"STAT1 IP - Rep 5, STAT1 IP - Rep 3",,,
CREB1,CYP27A1,liver,"CREB1 IP, CREB1 IP - HepG2 cells, CREB1 IP",,,
JUND,CYP27A1,liver,JUND IP - HepG2 cells,,,
USF1,CYP27A1,stemcells,USF1 IP - H1 cells,,,
TCF12,CYP27A1,stemcells,TCF12 IP - H1 cells,,,
MAZ,CYP27A1,liver,MAZ IP - HepG2 cells,,,
SIX2,CYP27A1,kidney,"SIX2 IP - 17 weeks, Rep 1, SIX2 IP - 17 weeks, Rep 2",,,
NFKB1,CYP27A1,leukocytes,"NFKB1 IP - Rep 1, NFKB1 IP - Rep 2",,,
CTCF,CYP27A1,liver,"CTCF IP - SK-N-SH cells, CTCF IP",,,
DHT,CYP27A1,prostate,DHT | FOXA1 ChIP-Seq,,,
FOXM1,CYP27A1,mammarygland,FOXM1 IP | THSP - DS006,,,
ZEB1,CYP27A1,liver,ZEB1 IP - HepG2 cells,,,
MAX,CYP27A1,liver,MAX IP - HepG2 cells,,,
GATA1,CYP27A1,leukocytes,GATA1 ChIP-Seq - K562,,,
E2F1,CYP27A1,mammarygland,E2F1 IP,,,
GABPA,CYP27A1,liver,GABPA IP - HepG2 cells,,,
GATA2,CYP27A1,prostate,GATA2 KD + R1881 | FOXA1 ChIP-Seq,,,
USF1,CYP27A1,uterus,USF1 IP - ECC1 cells,,,
USF1,CYP27A1,liver,USF1 IP - HepG2 cells,,,
CEBPB,CYP27A1,colon,CEBPB IP | 125DVD3,,,
125DVD3,CYP27A1,colon,CEBPB IP | 125DVD3,,,
TEAD4,CYP27A1,liver,TEAD4 IP - HepG2 cells,,,
CTCF,CYP27A1,mammarygland,CTCF IP - MCF7 cells,,,
YY1,CYP27A1,stemcells,YY1 IP - H1 cells,,,
JUN,CYP27A1,vasculature,JUN IP,,,
ZBTB7A,CYP27A1,liver,ZBTB7A IP - HepG2 cells,,,
MYBL2,CYP27A1,liver,MYBL2 IP - HepG2 cells,,,
E2F6,CYP27A1,stemcells,E2F6 IP - H1 cells,,,
TBP,CYP27A1,stemcells,TBP IP - H1 cells,,,
SREBF1,CYP27A1,liver,SREBF1 IP | INS + 22RHC - HepG2 cells,,,
22RHC; INS,CYP27A1,liver,SREBF1 IP | INS + 22RHC - HepG2 cells,,,
GATA3,CYP27A1,mammarygland,GATA3 IP - MCF7 cells,,,
BACH1,CYP27A1,stemcells,BACH1 IP - H1 cells,,,
FORSK,CYP27A1,liver,CEBPB IP | FORSK - HepG2 cells,,,
FOXA1,CYP27A1,pancreas,FOXA1 IP,,,
MXI1,CYP27A1,liver,MXI1 IP - HepG2 cells,,,
HEY1,CYP27A1,liver,HEY1 IP - HepG2 cells,,,
FOXA2,CYP27A1,liver,FOXA2 IP - HepG2 cells,19822575,,
SATB1,CYP27A1,liver,SATB1 IP,,,
JUND,CYP27A1,vasculature,JUND IP,,,
GATA4,CYP27A1,stomach,GATA4 IP - AGS,,,
SRF,CYP39A1,stemcells,"SRF IP - Rep 1 , SRF IP - Rep 2 , SRF IP - Rep 4 , SRF IP - Rep 7 , SRF IP - Rep 6 ",,,
MYB,CYP39A1,leukocytes,"MYB IP - Jurkat, Rep 2, MYB IP - Jurkat, Rep 4",,,
GATA2,CYP39A1,prostate,"FOXA1 + FBS | GATA2 ChIP-Seq, GATA2 KD  | FOXA1 ChIP-Seq, CON KD | GATA2 ChIP-Seq, GATA2 KD + R1881 | FOXA1 ChIP-Seq, CON KD + R1881 | GATA2 ChIP-Seq, GATA2 KD + R1881 | GATA2 ChIP-Seq, CON KD + FBS | GATA2 ChIP-Seq, FOXA1 KD | GATA2 ChIP-Seq",,,
FOXA1,CYP39A1,prostate,"FOXA1 + FBS | GATA2 ChIP-Seq, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 1, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - LNCaP, FOXA1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, CON KD | FOXA1 ChIP-Seq, GATA2 KD  | FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - , FOXA1 ChIP-Seq, GATA2 KD + R1881 | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, AR Q640X OE + FOXA1 OE | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - LNCaP-abl, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq - high FOXA1, FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq, CON KD  | FOXA1 ChIP-Seq, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, R1881 | FOXA1 ChIP-Seq - Rep 1, CON KD | FOXA1 ChIP-Seq, FOXA1 KD | GATA2 ChIP-Seq",,,
MAX,CYP39A1,lung,MAX IP - A549 cells,,,
CTCF,CYP39A1,bone,"CTCF IP, CTCF IP - Osteoblasts ",,,
MYC,CYP39A1,mammarygland,"MYC IP | 4HT - MCF10A cells, DHT | MYC ChIP-Seq",,,
4HT,CYP39A1,mammarygland,"MYC IP | 4HT - MCF10A cells, STAT3 IP | 4HT - MCF10 cells, 36 h, FOS IP | 4HT - MCF10A cells, 36 h, FOS IP | 4HT - MCF10A cells, 4 h, FOS IP | 4HT - MCF10A cells, 12 h, STAT3 IP | 4HT - MCF10 cells, 12 h, E2F4 IP | 4HT - MCF10 cells",,,
SPI1,CYP39A1,leukocytes,"SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP",,,
CTCF,CYP39A1,leukocytes,"CTCF IP - GM12867 cells , CTCF IP - GM12870 cells , CTCF IP - KU812 cells, Rep 5 , CTCF IP - GM12878 cells, Rep 1 , CTCF IP - K562 cells, CTCF IP - F36P cells, Rep 19 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - K562 cells, Rep 15 , CTCF IP - HeLa cells, Rep 2 , CTCF IP - GM2610 cells, Rep 2 , CTCF IP - GM19238 cells, Rep 1 , CTCF IP - NB4 cells , CTCF IP - GM19240 cells, Rep 2 , CTCF IP - GM12871 cells , CTCF IP - GM2588 cells, Rep 3 , CTCF IP - K562 cells, Rep 2 , CTCF IP - K562 cells, Rep 12 , CTCF IP, CTCF IP - K562 cells , CTCF IP - GM12892 cells, Rep 1 , CTCF IP - K562 cells, CTCF IP - MS1 cells, Rep 2 , CTCF IP - K562 cells, CTCF IP - CD14+ cells , CTCF IP - GM2630 cells, Rep 3 , CTCF IP - GM12890 cells, Rep 3 , CTCF IP - GM12891 cells, Rep 2 , CTCF IP - GM19239 cells, Rep 2 , CTCF IP - UT-7 cells, Rep 6 , CTCF IP - GM06990 cells, Rep 2 , CTCF IP - K562 cells, Rep 13 , CTCF IP - GM19240 cells, Rep 1 , CTCF IP - UT-7 cells, Rep 3 , CTCF IP - KU812 cells, Rep 13 , CTCF IP - GM12890 cells, Rep 1 , CTCF IP - KU812 cells, Rep 17 , CTCF IP - K562 cells, Rep 11 , CTCF IP - GM2255 cells, Rep 2 , CTCF IP - MS1 cells, Rep 3 , CTCF IP - K562 cells, Rep 1 , CTCF IP - GM2630 cells, Rep 2 , CTCF IP - GM12865 cells, Rep 2 , CTCF IP - F36P cells, Rep 15 , CTCF IP - GM12864 cells, Rep 1 , CTCF IP - GM12869 cells , CTCF IP - GM12875 cells, Rep 1 , CTCF IP - GM2588 cells, Rep 2 , CTCF IP - UT-7 cells, Rep 4 , CTCF IP - GM12865 cells, Rep 1 , CTCF IP - GM19238 cells, Rep 2 , CTCF IP - F36P cells, Rep 11 , CTCF IP - F36P cells, Rep 3 , CTCF IP - GM12864 cells, Rep 3 , CTCF IP - KU812 cells, Rep 9 , CTCF IP - GM12866 cells , CTCF IP - K562 cells, Rep 14 , CTCF IP - K562 cells, Rep 16 , CTCF IP - F36P cells, Rep 7 , CTCF IP - GM12892 cells, Rep 2 ",,,
MAX,CYP39A1,stemcells,MAX IP - H1 cells,,,
CTCF,CYP39A1,miscellaneous,"CTCF IP - AG09319 cells, Rep 1 , CTCF IP - AG09319 cells, Rep 2 ",,,
FOSL1,CYP39A1,colon,FOSL1 IP - HCT116 cells,,,
THAP11,CYP39A1,stemcells,"THAP11 IP - Rep 4 , THAP11 IP - Rep 5 , THAP11 IP - Rep 2 , THAP11 IP - Rep 1 , THAP11 IP - Rep 3 ",,,
CTCF,CYP39A1,mammarygland,"CTCF IP - HMF cells, Rep 2 , CTCF IP - MCF-7 cells Rep 2 , CTCF IP - MCF-7 cells, Rep 1 , CTCF IP - MCF7 cells, CTCF IP - HMEC cells , CTCF IP - HMF cells, Rep 1 , CTCF IP - HMEC cells, Rep 1 ",,,
CTCF,CYP39A1,vasculature,"CTCF IP - HPAF cells, Rep 1 , CTCF IP - HUVEC cells, Rep 2 , CTCF IP - HPAF cells, Rep 2 , CTCF IP - HUVEC cells, Rep 1 , CTCF IP - HBMEC cells, Rep 1 , CTCF IP - HUVEC cells , CTCF IP - HBMEC cells, Rep 2 ",,,
CTCF,CYP39A1,liver,"CTCF IP - HepG2 cells , CTCF IP - SK-N-SH cells, CTCF IP - HepG2 cells, Rep 2 , CTCF IP - HepG2 cells, Rep 1 , CTCF IP",,,
E2F6,CYP39A1,uterus,E2F6 IP - HeLa cells,,,
PBX3,CYP39A1,cns,PBX3 IP - SK-N-SH cells,,,
ETS1,CYP39A1,leukocytes,ETS1 IP - K562 cells,,,
E2F1,CYP39A1,prostate,"BICALU | E2F1 ChIP-Seq - Rep 3, HES6 OE | E2F1 ChIP-Seq - Rep 3, HES6 OE | E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 1, E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3, BICALU | E2F1 ChIP-Seq - Rep 1, BICALU | E2F1 ChIP-Seq - Rep 2",,,
BICALU,CYP39A1,prostate,"BICALU | E2F1 ChIP-Seq - Rep 3, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3, BICALU | E2F1 ChIP-Seq - Rep 1, BICALU | E2F1 ChIP-Seq - Rep 2",,,
CREB1,CYP39A1,prostate,"FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, CREB1 ChIP-Seq - LNCaP, CREB1 ChIP-Seq - LNCaP-abl, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, CREB1 ChIP-Seq - Rep 2",,,
CTCF,CYP39A1,colon,"CTCF IP - HCT116 cells, Rep 1 , CTCF IP - HCT116 cells, Rep 2 , CTCF IP - HCT116 cells",,,
ZNF143,CYP39A1,uterus,"ZNF143 IP - HeLa, Rep 1, ZNF143 Ip - HeLa, Rep 2, ZNF143 IP - HeLa cells",,,
KLF11,CYP39A1,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2, KLF11 ChIP-Seq, Rep 2",,,
ROSI,CYP39A1,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2",,,
STAT3,CYP39A1,mammarygland,"STAT3 IP | 4HT - MCF10 cells, 36 h, STAT3 IP - MCF10A cells, Rep 2, STAT3 IP | 4HT - MCF10 cells, 12 h",,,
FOXA1,CYP39A1,mammarygland,"DHT | FOXA1 ChIP-Seq, DEX | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq, FOXA1 IP - T47D cells, DEX | FOXA1 ChIP-Seq - Rep 2",,,
DHT,CYP39A1,mammarygland,"DHT | FOXA1 ChIP-Seq, DHT | TCF7L2 ChIP-Seq, DHT | MYC ChIP-Seq",,,
CTCF,CYP39A1,cns,"CTCF IP - spinal cord astrocyte cells, Rep 2 , CTCF IP - BE(2)-C cells, Rep 1 , CTCF IP - cerebellar astrocyte cells, Rep 2 , CTCF IP - HCPEpiC cells, Rep 1 , CTCF IP - BE(2)-C cells, Rep 2 , CTCF IP - HCPEpiC cells, Rep 2 , CTCF IP - SK-N-SH cells , CTCF IP - SK-N-SH cells, Rep 2 , CTCF IP - spinal cord astrocyte cells, Rep 1 , CTCF IP - SK cells, CTCF IP - SK-N-SH cells, Rep 1 , CTCF IP - NHA cells ",,,
CEBPB,CYP39A1,colon,"CEBPB IP, CEBPB IP - HCT116 cells, CEBPB IP | 125DVD3",,,
MEF2B,CYP39A1,kidney,"MEF2B IP | MEF2B OE - Rep 2, MEF2B IP | MEF2B D83V OE - Rep 1",,,
FOS,CYP39A1,mammarygland,"FOS IP | 4HT - MCF10A cells, 36 h, FOS IP | 4HT - MCF10A cells, 4 h, FOS IP | 4HT - MCF10A cells, 12 h, FOS IP - MCF10A cells",,,
CDX2,CYP39A1,colon,"CDX2 IP, CDX2 IP | 125DVD3",,,
ZNF143,CYP39A1,leukocytes,"ZNF143 IP - K562 cells, ZNF143 IP - GM12878 cells, ZNF143 IP - K562",,,
E2F6,CYP39A1,stemcells,E2F6 IP - H1 cells,,,
ZNF217,CYP39A1,mammarygland,ZNF217 IP - MCF7 cells,,,
CTCF,CYP39A1,megakaryocytelineage,"CTCF IP - MEG-01 cells, Rep 2 , CTCF IP - MEG-01 cells, Rep 4 , CTCF IP - MEG-01 cells, Rep 10 , CTCF IP - MEG-01 cells, Rep 8 , CTCF IP - MEG-01 cells, Rep 6 ",,,
ATF3,CYP39A1,colon,"ATF3 IP - HCT116 cells, ATF3 IP | CAMPTO, ATF3 IP",,,
EGR1,CYP39A1,uterus,EGR1 IP - ECC1 cells,,,
CTCF,CYP39A1,kidney,"CTCF IP - HEK293 cells, Rep 1 , CTCF IP - RPTEC cells, Rep 1 , CTCF IP - RPTEC cells, Rep 2 , CTCF IP - HRE cells, Rep 1 , CTCF IP - HEK293 cells, Rep 2 , CTCF IP - HRE cells, Rep 2 ",,,
SP1,CYP39A1,leukocytes,SP1 IP - GM12878 cells,,,
BHLHE40,CYP39A1,liver,BHLHE40 IP - HepG2 cells,,,
CTCF,CYP39A1,skin,"CTCF IP - AG10803 cells, Rep 2 , CTCF IP - AG04449 cells, Rep 1 , CTCF IP - AG04449 cells, Rep 2 , CTCF IP - BJ cells, Rep 1 , CTCF IP - NHEK cells, Rep 2 , CTCF IP - BJ cells, Rep 2 , CTCF IP - NHDF cells, Rep 2 , CTCF IP - NHEK cells , CTCF IP - AG09309 cells, Rep 1 , CTCF IP - HFFC cells, Rep 3 , CTCF IP - HFFC cells, Rep 2 , CTCF IP - AG10803 cells, Rep 1 , CTCF IP - NHDF cells , CTCF IP - HFFC cells, Rep 1 ",,,
USF1,CYP39A1,colon,USF1 IP - HCT116 cells,,,
FOS,CYP39A1,uterus,FOS IP - HeLa cells,,,
CEBPB,CYP39A1,stemcells,"CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP",,,
CTCF,CYP39A1,placenta,"CTCF IP - HVMF cells, Rep 2 , CTCF IP - HVMF cells, Rep 1 ",,,
HOXA6,CYP39A1,colon,HOXA6 IP ,,,
GABPA,CYP39A1,liver,GABPA IP - HepG2 cells,,,
FOXA2,CYP39A1,stemcells,"FOXA2 IP - ES D2, FOXA2 IP - ES D10, FOXA2 IP - ES D5, FOXA2 IP - ES D7",,,
FOXA1,CYP39A1,pancreas,"FOXA1 IP | KLF5 KO, FOXA1 IP, FOXA1 IP",,,
KLF5,CYP39A1,pancreas,FOXA1 IP | KLF5 KO,,,
CREB1,CYP39A1,liver,"CREB1 IP, CREB1 IP - HepG2 cells",,,
AR,CYP39A1,prostate,"WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq, AR Q640X OE + FOXA1 OE | FOXA1 ChIP-Seq, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq - high FOXA1, AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq",,,
ZNF143,CYP39A1,kidney,ZNF143 IP - HEK293-T-rex,,,
MAFF,CYP39A1,leukocytes,MAFF IP - K562 cells,,,
MXI1,CYP39A1,liver,MXI1 IP - HepG2 cells,,,
TCF7L2,CYP39A1,mammarygland,"DHT | TCF7L2 ChIP-Seq, TCF7L2 ChIP-Seq",,,
STAT3,CYP39A1,leukocytes,"STAT3 IP - SU-DHL-6, STAT3 IP - OCI-LY7, STAT3 IP - U-2932",,,
MAX,CYP39A1,liver,"MAX IP - HepG2 cells, MAX IP - MCF7 cells",,,
TCF12,CYP39A1,uterus,TCF12 IP - ECC1 cells,,,
R1881,CYP39A1,prostate,"CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, GATA2 KD + R1881 | FOXA1 ChIP-Seq, CON KD + R1881 | GATA2 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, GATA2 KD + R1881 | GATA2 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, R1881 | FOXA1 ChIP-Seq - Rep 1",,,
GATA2,CYP39A1,hspcs,GATA2 IP,,,
HES6,CYP39A1,prostate,"HES6 OE | E2F1 ChIP-Seq - Rep 3, HES6 OE | E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3",,,
YY1,CYP39A1,cns,"YY1 IP | ATRA - SK-N-SH cells, YY1 IP - SK-N-SH cells",,,
ATRA,CYP39A1,cns,"YY1 IP | ATRA - SK-N-SH cells, USF1 IP | ATRA - SK-N-SH cells",,,
FOS,CYP39A1,leukocytes,FOS IP - K562 cells,,,
RELA,CYP39A1,leukocytes,"RELA IP | BAY082  - IVD Th1 cells, PIA",,,
BAY082,CYP39A1,leukocytes,"RELA IP | BAY082  - IVD Th1 cells, PIA",,,
RELA,CYP39A1,adiposetissue,RELA IP,,,
NFYA,CYP39A1,leukocytes,NFYA IP - K562 cells,,,
JUN,CYP39A1,uterus,JUN IP - HeLa cells,,,
TEAD4,CYP39A1,uterus,TEAD4 IP - ECC1 cells,,,
MAZ,CYP39A1,leukocytes,MAZ IP - K562 cells,,,
CTCF,CYP39A1,lung,"CTCF IP - AG04450 cells, Rep 2 , CTCF IP - HPF cells, Rep 2 , CTCF ChIP-Seq - A549, CTCF IP - A549 cells, Rep 2 , CTCF IP - NHLF cells , CTCF IP - NHLF cells , CTCF IP | DEX - A549 cells , CTCF IP - SAEC cells, Rep 2 , CTCF IP - A549 cells , CTCF IP - HPF cells, Rep 1 ",,,
ZNF143,CYP39A1,stemcells,ZNF143 IP - H1 cells,,,
MAZ,CYP39A1,lung,MAZ IP - IMR cells,,,
MAX,CYP39A1,uterus,"MAX IP - ECC1 cells, MAX IP - HeLa cells, Rep 1, MAX IP - HeLa cells, Rep 2",,,
YY1,CYP39A1,leukocytes,"YY1 IP - K562 cells, Rep 1, YY1 IP - GM12878 cells",,,
NFYB,CYP39A1,leukocytes,"NFYB IP - K562 cells, NFYB IP - GM12878 cells",,,
JUND,CYP39A1,colon,JUND IP - HCT116 cells,,,
JUN,CYP39A1,mammarygland,JUN IP - Rep 1,,,
DHT,CYP39A1,prostate,DHT | FOXA1 ChIP-Seq,,,
TBP,CYP39A1,stemcells,TBP IP - H1 cells,,,
GLI2,CYP39A1,colon,GLI2 IP ,,,
CEBPB,CYP39A1,leukocytes,"CEBPB ChIP-Seq - K562, CEBPB IP - HL-60 cells, Rep 1 ",,,
YY1,CYP39A1,stemcells,YY1 IP - H1 cells,,,
CTCF,CYP39A1,skeletalmuscle,"CTCF IP - HSMM cells, Rep 1 , CTCF IP - HSMM cells, Rep 2 ",,,
NFYA,CYP39A1,uterus,NFYA IP - HeLa cells,,,
REST,CYP39A1,liver,"REST IP - HepG2 cells, Rep 2",,,
MAFK,CYP39A1,liver,"MAFK IP - HepG2 cells, Rep 2, MAFK IP - HepG2 cells, Rep 1",,,
NFKB1,CYP39A1,leukocytes,"NFKB1 IP - Rep 1, NFKB1 IP - Rep 2",,,
REST,CYP39A1,cns,"REST IP - SK cells, REST IP - U87 cells",,,
JUN,CYP39A1,colon,JUN IP ,,,
E2F6,CYP39A1,lung,E2F6 IP - A549 cells,,,
ELF1,CYP39A1,colon,ELF1 IP - HCT116 cells,,,
DEX,CYP39A1,mammarygland,"DEX | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 2",,,
GATA4,CYP39A1,stomach,"GATA4 IP - AGS, GATA4 IP - YCC3",,,
FOXA1,CYP39A1,liver,"FOXA1 IP - HepG2 cells, Rep 1, FOXA1 IP - HepG2 cells, Rep 2",,,
SIX5,CYP39A1,stemcells,SIX5 IP - H1 cells,,,
PBX3,CYP39A1,leukocytes,PBX3 IP - GM12878 cells,,,
SP1,CYP39A1,liver,SP1 IP - HepG2 cells,,,
CTCF,CYP39A1,heart,"CTCF IP - myocytes cells, Rep 1 , CTCF IP - HCF cells , CTCF IP - myocytes cells, Rep 2 ",,,
