TF,TargetGene,Tissue,Experiment,Chea,Signor,Trrust
STAT2,ACAT2,colon,STAT2 IP ,,,
ATF3,ACAT2,colon,ATF3 IP - HCT116 cells,,,
TBP,ACAT2,liver,TBP IP - HepG2 cells,,,
UBTF,ACAT2,leukocytes,UBTF IP - K562 cells,,,
CTCF,ACAT2,cns,"CTCF IP - HCPEpiC cells, Rep 1 , CTCF IP - BE(2)-C cells, Rep 2 , CTCF IP - NHA cells , CTCF IP - spinal cord astrocyte cells, Rep 2 , CTCF IP - cerebellar astrocyte cells, Rep 2 , CTCF IP - HCPEpiC cells, Rep 2 , CTCF IP - BE(2)-C cells, Rep 1 ",,,
SREBF2,ACAT2,liver,SREBF2 IP | PRAV - HepG2 cells,,,
PRAV,ACAT2,liver,"SREBF2 IP | PRAV - HepG2 cells, SREBF1 IP | PRAV - HepG2 cells",,,
ZEB1,ACAT2,liver,ZEB1 IP - HepG2 cells,,,
CREB1,ACAT2,liver,"CREB1 IP, CREB1 IP, CREB1 IP - HepG2 cells, CREB1 IP",,,
CEBPB,ACAT2,mammarygland,CEBPB IP - MCF7 cells,,,
FOXP1,ACAT2,prostate,"DHT | FOXP1 ChIP-Seq, FOXP1 ChIP-Seq",,,
RELA,ACAT2,leukocytes,"RELA IP | BAY082  - IVD Th1 cells, PIA, RELA IP | TNF - GM12891 cells",,,
BAY082,ACAT2,leukocytes,"RELA IP | BAY082  - IVD Th1 cells, PIA",,,
CTCF,ACAT2,lung,"CTCF IP - NHLF cells , CTCF IP - AG04450 cells, Rep 2 , CTCF IP - WI-38 cells, Rep 1 , CTCF IP - A549 cells, Rep 2 , CTCF IP - AG04450 cells, Rep 1 , CTCF ChIP-Seq - A549, CTCF IP - IMR cells, CTCF IP - A549 cells , CTCF IP - SAEC cells, Rep 2 ",,,
MAX,ACAT2,colon,MAX IP - HCT116 cells,,,
NFYC,ACAT2,colon,NFYC IP ,,,
ELF1,ACAT2,colon,ELF1 IP - HCT116 cells,,,
CEBPB,ACAT2,leukocytes,"CEBPB IP - Rep 203, CEBPB IP | oxLDL  - Rep 208, CEBPB IP, CEBPB IP - K562 cells, CEBPB IP - Rep 204, CEBPB ChIP-Seq - K562",,,
NFYB,ACAT2,uterus,NFYB IP - HeLa cells,,,
ERG,ACAT2,prostate,"ERG ChIP-Seq, DHT | ERG ChIP-Seq - 18 h, DHT | ERG ChIP-Seq - 2 h, ERG ChIP-Seq",,,
NFYB,ACAT2,leukocytes,"NFYB IP - GM12878 cells, NFYB IP - K562 cells",,,
BHLHE40,ACAT2,leukocytes,"BHLHE40 IP - K562 cells, BHLHE40 IP - GM12878 cells",,,
GLI2,ACAT2,colon,GLI2 IP ,,,
MAX,ACAT2,leukocytes,"MAX IP - K562 cells, MAX IP - NB4 cells, MAX IP - K562 cells, Rep 2, MAX IP - GM12878 cells",,,
SP1,ACAT2,colon,SP1 IP - HCT116 cells,,,
CTCF,ACAT2,leukocytes,"CTCF IP - K562 cells, Rep 1 , CTCF IP - K562 cells, Rep 14 , CTCF IP - HeLa cells, Rep 2 , CTCF IP - K562 cells, Rep 16 , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - GM2630 cells, Rep 2 , CTCF IP - GM19238 cells, Rep 1 , CTCF IP, CTCF IP - K562 cells, Rep 12 , CTCF IP - K562 cells, CTCF IP - MS1 cells, Rep 2 , CTCF IP - GM2630 cells, Rep 3 , CTCF IP - GM12864 cells, Rep 1 , CTCF IP - GM12891 cells, Rep 2 , CTCF IP - GM12875 cells, Rep 1 , CTCF IP - GM12873 cells, Rep 3 , CTCF IP - K562 cells , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - GM19239 cells, Rep 1 ",,,
NFYA,ACAT2,uterus,NFYA IP - HeLa cells,,,
GATA4,ACAT2,stomach,GATA4 IP - AGS,,,
FOS,ACAT2,mammarygland,"FOS IP | 4HT - MCF10A cells, 12 h",,,
4HT,ACAT2,mammarygland,"FOS IP | 4HT - MCF10A cells, 12 h, E2F4 IP | 4HT - MCF10 cells",,,
