TF,TargetGene,Tissue,Experiment,Chea,Signor,Trrust
GTF2B,B3GALT4,lung,GTF2B IP,,,
DHT,B3GALT4,mammarygland,"DHT | MYC ChIP-Seq, DHT | FOXA1 ChIP-Seq",,,
SP1,B3GALT4,stemcells,SP1 IP - H1 cells,,,
E2F4,B3GALT4,leukocytes,E2F4 IP - K562 cells,,,
ZEB1,B3GALT4,liver,ZEB1 IP - HepG2 cells,,,
ZBTB7A,B3GALT4,leukocytes,ZBTB7A IP - SK-N-SH cells,,,
USF1,B3GALT4,leukocytes,USF1 IP - K562 cells,,,
MAX,B3GALT4,colon,MAX IP - HCT116 cells,,,
ERG,B3GALT4,leukocytes,ERG IP - Rep 1,,,
ELK4,B3GALT4,uterus,"ELK4 IP - HeLa, Rep 2, ELK4 IP - HeLa cells, ELK4 IP - HeLa, Rep 1",,,
CTCF,B3GALT4,adiposetissue,"CTCF ChIP-Seq - d 9, CTCF ChIP-Seq - d -2, CTCF ChIP-Seq - d 0",,,
MAX,B3GALT4,stemcells,"MAX IP - H1 cells, MAX IP - H1 cells",,,
CEBPA,B3GALT4,leukocytes,CEBPA IP,,,
RELA,B3GALT4,colon,RELA IP ,,,
RELA,B3GALT4,adiposetissue,RELA IP,,,
JUND,B3GALT4,mammarygland,"JUND IP - MCF7 cells, JUND IP - T47D cells",,,
TEAD4,B3GALT4,colon,TEAD4 IP - HCT116 cells,,,
REST,B3GALT4,liver,"REST IP - HepG2 cells, Rep 1, REST IP - HepG2 cells, Rep 2",,,
USF2,B3GALT4,uterus,USF2 IP - HeLa cells,,,
HEY1,B3GALT4,liver,HEY1 IP - HepG2 cells,,,
H9RETR,B3GALT4,leukocytes,"STAT5B IP | H9RETR, Rep 2",,,
ZNF143,B3GALT4,leukocytes,"ZNF143 IP - GM12878 cells, ZNF143 IP - K562 cells",,,
ELF1,B3GALT4,cns,ELF1 IP - SK-N-SH cells,,,
FLI1,B3GALT4,hspcs,FLI1 IP,,,
JUND,B3GALT4,colon,JUND IP - HCT116 cells,,,
ZNF263,B3GALT4,kidney,ZNF263 IP - HEK293 cells,,,
MAFK,B3GALT4,liver,"MAFK IP - HepG2 cells, Rep 1, MAFK IP - HepG2 cells, Rep 2",,,
FOS,B3GALT4,vasculature,FOS IP - HUVEC cells,,,
ZNF83,B3GALT4,colon,ZNF83 IP ,,,
GATA1,B3GALT4,hspcs,"GATA1 IP - PBDE cells, Rep 1",,,
USF1,B3GALT4,cns,USF1 IP - SK-N-SH cells,,,
HIF1A,B3GALT4,bone,HIF1A IP,,,
MAZ,B3GALT4,uterus,MAZ IP - HeLa cells,,,
RUNX1,B3GALT4,prostate,DHT | RUNX1 ChIP-Seq,,,
TCF3,B3GALT4,leukocytes,TCF3 IP - GM12878 cells,,,
HEY1,B3GALT4,leukocytes,HEY1 IP - K562 cells,,,
GATA2,B3GALT4,cns,GATA2 ChIP-Seq SH-SY5Y,,,
MXI1,B3GALT4,lung,MXI1 IP - IMR cells,,,
MXI1,B3GALT4,stemcells,MXI1 IP - H1 cells,,,
MYC,B3GALT4,uterus,MYC IP - HeLa cells,,,
E2F4,B3GALT4,mammarygland,E2F4 IP | 4HT - MCF10 cells,,,
TP53,B3GALT4,skin,TP53 IP | NUTL3,,,
POU2F2,B3GALT4,leukocytes,POU2F2 IP - GM12878 cells,,,
H9RET,B3GALT4,leukocytes,"STAT5B IP | H9RET, Rep 2",,,
BCL3,B3GALT4,lung,BCL3 IP - A549 cells,,,
MXI1,B3GALT4,leukocytes,"MXI1 IP - K562 cells, MXI1 IP - GM12878 cells",,,
JUN,B3GALT4,vasculature,JUN IP - HUVEC cells,,,
ELF1,B3GALT4,lung,ELF1 IP - A549 cells,,,
FOXA2,B3GALT4,lung,FOXA2 IP - A549 cells,,,
REST,B3GALT4,lung,REST IP - A549 cells,,,
HOXA4,B3GALT4,colon,HOXA4 IP ,,,
CTCF,B3GALT4,miscellaneous,"CTCF IP - AG09319 cells, Rep 2 , CTCF IP - AG09319 cells, Rep 1 ",,,
SREBF2,B3GALT4,leukocytes,SREBF2 IP - GM12878 cells,,,
ELF1,B3GALT4,liver,ELF1 IP - HepG2 cells,,,
TBP,B3GALT4,leukocytes,"TBP IP - GM12878 cells, TBP IP - K562 cells",,,
ELF1,B3GALT4,mammarygland,ELF1 IP - MCF7 cells,,,
BAY082,B3GALT4,leukocytes,"RELA IP | BAY082  - IVD Th1 cells, PIA",,,
ETV5,B3GALT4,colon,ETV5 IP ,,,
JUND,B3GALT4,vasculature,JUND IP,,,
CREB1,B3GALT4,stemcells,CREB1 IP - H1 cells,,,
E2F6,B3GALT4,stemcells,E2F6 IP - H1 cells,,,
CPDA,B3GALT4,mammarygland,JUN IP | CPDA,,,
SRF,B3GALT4,uterus,SRF IP - ECC1 cells,,,
SIX1,B3GALT4,kidney,"SIX1 IP - 17 weeks, Rep 1",,,
CTCF,B3GALT4,bone,"CTCF IP - Osteoblasts , CTCF IP",,,
GATA6,B3GALT4,stomach,GATA6 IP - AGS,,,
CEBPB,B3GALT4,colon,CEBPB IP - HCT116 cells,,,
NFKB1,B3GALT4,leukocytes,NFKB1 IP - Rep 2,,,
EGR1,B3GALT4,colon,EGR1 IP - HCT116 cells,,,
NUTL3,B3GALT4,mammarygland,TP53 IP | NUTL3,,,
TEAD4,B3GALT4,cns,TEAD4 IP - SK-N-SH cells,,,
TCF12,B3GALT4,cns,TCF12 IP - SK-N-SH cells,,,
JUND,B3GALT4,uterus,JUND IP - HeLa cells,,,
TEAD4,B3GALT4,leukocytes,TEAD4 IP - K562 cells,,,
ROSI,B3GALT4,leukocytes,ROSI | SPI1 ChIP-Seq,,,
HOXA6,B3GALT4,colon,HOXA6 IP ,,,
ROSI,B3GALT4,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2",,,
SRF,B3GALT4,mammarygland,SRF IP - MCF7 cells,,,
MAX,B3GALT4,cns,MAX IP - SK-N-SH cells,,,
E2F4,B3GALT4,uterus,E2F4 IP - HeLa cells,,,
CTCF,B3GALT4,pancreas,CTCF IP,,,
FOXA2,B3GALT4,embryonictissue,"FOXA2 IP - Rep 2, FOXA2 IP - Rep 1",,,
BACH1,B3GALT4,leukocytes,BACH1 IP - K562 cells,,,
SP1,B3GALT4,colon,SP1 IP - HCT116 cells,,,
JUN,B3GALT4,uterus,JUN IP - HeLa cells,,,
ZNF280D,B3GALT4,colon,ZNF280D IP ,,,
HMGN3,B3GALT4,leukocytes,HMGN3 IP - K562 cells,,,
JUND,B3GALT4,stemcells,"JUND IP - H1 cells, JUND IP - H1 cells",,,
FOSL1,B3GALT4,colon,FOSL1 IP - HCT116 cells,,,
PBX3,B3GALT4,cns,PBX3 IP - SK-N-SH cells,,,
SP1,B3GALT4,lung,SP1 IP - A549 cells,,,
SMAD1,B3GALT4,hspcs,SMAD1 IP - Rep 3,,,
KLF5,B3GALT4,stomach,KLF5 IP - KATOIII,,,
EGR1,B3GALT4,liver,EGR1 IP - MCF7 cells,,,
ZNF384,B3GALT4,leukocytes,ZNF384 IP - K562 cells,,,
ZNF143,B3GALT4,colon,ZNF143 IP ,,,
GABPA,B3GALT4,stemcells,GABPA IP - H1 cells,,,
ETS1,B3GALT4,lung,ETS1 IP - A549 cells,,,
ATF2,B3GALT4,stemcells,ATF2 IP - H1 cells,,,
MTA3,B3GALT4,leukocytes,MTA3 IP - GM12878 cells,,,
MXI1,B3GALT4,cns,MXI1 IP - SK-N-SH cells ,,,
ATF3,B3GALT4,liver,ATF3 IP - HepG2 cells,,,
STAT2,B3GALT4,colon,STAT2 IP ,,,
E2F8,B3GALT4,colon,E2F8 IP ,,,
JUND,B3GALT4,lung,JUND IP - A549 cells,,,
MAX,B3GALT4,vasculature,MAX IP - HUVEC cells,,,
IRF1,B3GALT4,pancreas,IRF1 IP,,,
BCL11A,B3GALT4,leukocytes,BCL11A IP - GM12878 cells,,,
YY1,B3GALT4,liver,YY1 IP - HepG2 cells,,,
FOXP1,B3GALT4,prostate,"DHT | FOXP1 ChIP-Seq, FOXP1 ChIP-Seq",,,
USF1,B3GALT4,uterus,USF1 IP - ECC1 cells,,,
RBPJ,B3GALT4,leukocytes,RBPJ IP | COMPE - wash,,,
COMPE,B3GALT4,leukocytes,RBPJ IP | COMPE - wash,,,
EGR1,B3GALT4,stemcells,EGR1 IP - H1 cells,,,
GATA3,B3GALT4,cns,GATA3 IP - SK-N-SH cells,,,
MAZ,B3GALT4,liver,MAZ IP - HepG2 cells,,,
USF1,B3GALT4,colon,USF1 IP - HCT116 cells,,,
MAFK,B3GALT4,leukocytes,MAFK IP - K562 cells,,,
TCF7L2,B3GALT4,mammarygland,TCF7L2 ChIP-Seq,,,
YY1,B3GALT4,lung,YY1 IP - A549 cells,,,
CTCF,B3GNT5,leukocytes,"CTCF IP - F36P cells, Rep 19 , CTCF IP - GM12891 cells, Rep 2 , CTCF IP - F36P cells, Rep 15 , CTCF IP - K562 cells, Rep 14 , CTCF IP - GM19239 cells, Rep 1 , CTCF IP - GM12878 cells, Rep 1 , CTCF IP - GM12890 cells, Rep 1 , CTCF IP - GM2588 cells, Rep 1 , CTCF IP - MS1 cells, Rep 3 , CTCF IP - GM2588 cells, Rep 2 , CTCF IP - GM19238 cells, Rep 1 , CTCF IP - GM2630 cells, Rep 2 , CTCF IP - GM12890 cells, Rep 2 , CTCF IP - K562 cells, Rep 11 , CTCF IP - GM19240 cells, Rep 2 , CTCF IP - MS1 cells, Rep 4 , CTCF IP - GM12891 cells, Rep 1 , CTCF IP - GM2255 cells, Rep 2 , CTCF IP - GM2610 cells, Rep 2 , CTCF ChIP-Seq - GM12878, CTCF IP - GM2610 cells, Rep 1 , CTCF IP - GM2255 cells, Rep 3 , CTCF IP - GM2588 cells, Rep 3 , CTCF IP - K562 cells, CTCF IP - GM19238 cells, Rep 2 , CTCF IP - GM12890 cells, Rep 3 , CTCF IP - GM2610 cells, Rep 3 , CTCF IP - K562 cells, Rep 13 , CTCF IP - K562 cells, Rep 16 , CTCF IP - GM12892 cells, Rep 1 , CTCF IP - GM11994 cells, Rep 2, CTCF IP - GM2630 cells, Rep 1 , CTCF IP, CTCF IP - GM19240 cells, Rep 1 , CTCF IP - GM12892 cells, Rep 2 , CTCF IP - CD14+ cells , CTCF IP - GM12874 cells, Rep 1 , CTCF IP - F36P cells, Rep 3 , CTCF IP - GM07346 cells, CTCF IP - MS1 cells, Rep 2 , CTCF IP - GM2630 cells, Rep 3 , CTCF IP - K562 cells, Rep 12 , CTCF IP - F36P cells, Rep 11 ",,,
FOXA1,B3GNT5,prostate,"AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 1, R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq - high FOXA1, FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - ",,,
AR,B3GNT5,prostate,"AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq - high FOXA1",,,
KLF5,B3GNT5,stomach,KLF5 IP - KATOIII,,,
E2F1,B3GNT5,prostate,HES6 OE | E2F1 ChIP-Seq - Rep 1,,,
HES6,B3GNT5,prostate,HES6 OE | E2F1 ChIP-Seq - Rep 1,,,
SPI1,B3GNT5,leukocytes,"SPI1 IP - U-937 cells, Rep 5 , SPI1 IP, SPI1 IP, SPI1 IP - U-937 cells, Rep 4 , SPI1 IP, SPI1 IP | RUNX1 KD, SPI1 IP, SPI1 IP - U-937 cells, Rep 1 , SPI1 IP, SPI1 IP - U-937 cells, Rep 3 , SPI1 IP, SPI1 IP - HL-60 cells, Rep 2 , SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP - HL-60 cells, Rep 1 , SPI1 IP - HL-60 cells, Rep 4 , SPI1 IP - U-937 cells, Rep 2 , SPI1 IP - HL cells, SPI1 IP, SPI1 IP, ROSI | SPI1 ChIP-Seq, SPI1 IP - K562 cells, SPI1 IP - U-937 cells, Rep 6 ",,,
MAFF,B3GNT5,liver,MAFF IP - HepG2 cells,,,
CTCF,B3GNT5,hspcs,"CTCF IP - HEL 92.1.7 cells, Rep 11 , CTCF IP - HEL 92.1.7 cells, Rep 5 , CTCF IP - HSPCs, Rep 2, CTCF IP - HEL 92.1.7 cells, Rep 2 , CTCF IP - HEL 92.1.7 cells, Rep 14 , CTCF IP - Erythroid cells, Rep 2, CTCF IP - HEL 92.1.7 cells, Rep 8 , CTCF IP - Erythroid cells, Rep 1",,,
ELF3,B3GNT5,pancreas,"ELF3 IP, ELF3 IP | KLF5 KO, ELF3 IP",,,
CTCF,B3GNT5,megakaryocytelineage,"CTCF IP - MEG-01 cells, Rep 2 , CTCF IP - MEG-01 cells, Rep 8 , CTCF IP - MEG-01 cells, Rep 10 , CTCF IP - MEG-01 cells, Rep 6 , CTCF IP - MEG-01 cells, Rep 4 ",,,
CTCF,B3GNT5,miscellaneous,"CTCF IP - AG09319 cells, Rep 1 , CTCF IP - AG09319 cells, Rep 2 ",,,
UBTF,B3GNT5,leukocytes,"UBTF IP - K562 cells, UBTF IP - K562 cells",,,
EOMES,B3GNT5,stemcells,EOMES IP - Rep 2 ,,,
FOXA1,B3GNT5,pancreas,"FOXA1 IP | KLF5 KO, FOXA1 IP, FOXA1 IP",,,
KLF5,B3GNT5,pancreas,"FOXA1 IP | KLF5 KO, ELF3 IP | KLF5 KO, KLF5 IP",,,
FOXA2,B3GNT5,embryonictissue,FOXA2 IP - Rep 2,,,
TCF7L2,B3GNT5,mammarygland,TCF7L2 ChIP-Seq,,,
TCF7L2,B3GNT5,pancreas,TCF7L2 IP,,,
SP1,B3GNT5,stemcells,SP1 IP - H1 cells,,,
STAT3,B3GNT5,mammarygland,"STAT3 IP - MCF10A cells, Rep 2, STAT3 IP | 4HT - MCF10 cells, 36 h, STAT3 IP | 4HT - MCF10 cells, 12 h",,,
R1881,B3GNT5,prostate,"R1881 | FOXA1 ChIP-Seq - Rep 1, ERG IP | R1881, R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1",,,
CEBPB,B3GNT5,leukocytes,"CEBPB IP | oxLDL  - Rep 208, CEBPB IP| oxLDL  - Rep 207, CEBPB IP | oxLDL  - Rep 205, CEBPB IP, CEBPB IP - Rep 202, CEBPB IP - HL-60 cells, Rep 2 , CEBPB IP, CEBPB IP, CEBPB IP - Rep 201, CEBPB ChIP-Seq - K562, CEBPB IP - Rep 204, CEBPB IP - Rep 203, CEBPB IP | oxLDL  - Rep 206, CEBPB IP, CEBPB IP - HL-60 cells, Rep 1 ",,,
MEF2B,B3GNT5,kidney,"MEF2B IP | MEF2B OE - Rep 2, MEF2B IP | MEF2B D83V OE - Rep 1",,,
MAX,B3GNT5,cns,MAX IP - SK-N-SH cells,,,
RUNX1,B3GNT5,leukocytes,"SPI1 IP | RUNX1 KD, RUNX1 IP - Rep 1, RUNX1 IP - N terminus 1, RUNX1 IP, RUNX1 IP - N terminus 2, RUNX1 IP - Rep 2",,,
STAT1,B3GNT5,leukocytes,"STAT1 IP - Rep 2, STAT1 IP - Rep 5, STAT1 IP - Rep 4, STAT1 IP - Rep 3, STAT1 IP - Rep 1",,,
IFNG,B3GNT5,leukocytes,"STAT1 IP - Rep 2, IRF1 IP - Rep 3, MYC IP | IFNG - K562 cells, 6 h, STAT1 IP - Rep 5, STAT1 IP - Rep 4, MYC IP | IFNG - K562 cells, 30 min, STAT1 IP - Rep 3, STAT1 IP - Rep 1",,,
ELF1,B3GNT5,mammarygland,ELF1 IP - MCF7 cells,,,
MYC,B3GNT5,leukocytes,"MYC IP - K562 cells, Rep 1, MYC IP | IFNG - K562 cells, 6 h, MYC IP | IFNG - K562 cells, 30 min, MYC IP - NB4 cells",,,
CEBPB,B3GNT5,colon,"CEBPB IP, CEBPB IP | 125DVD3, CEBPB IP - HCT116 cells",,,
MAX,B3GNT5,stemcells,MAX IP - H1 cells,,,
CEBPB,B3GNT5,stemcells,CEBPB IP,,,
CTCF,B3GNT5,vasculature,"CTCF IP - HPAF cells, Rep 1 , CTCF IP - AoAFC cells, Rep 1 , CTCF IP - HUVEC cells, Rep 1 , CTCF IP - HBMEC cells, Rep 1 ",,,
ERG,B3GNT5,prostate,"ERG IP | R1881, DHT | ERG ChIP-Seq - 18 h, DHT | ERG ChIP-Seq - 2 h, ERG IP - Rep 1",,,
CTCF,B3GNT5,sensory,"CTCF IP - WERI-Rb-1- cells, Rep 1 ",,,
FOXA1,B3GNT5,stemcells,FOXA1 IP - Rep 5 ,,,
ELF1,B3GNT5,leukocytes,ELF1 IP - SK-N-SH cells,,,
E2F1,B3GNT5,mammarygland,"E2F1 IP - MCF7 cells, E2F1 IP",,,
STAT1,B3GNT5,uterus,"STAT1 IP | IFNG - HeLa cells, 30 min",,,
IFNG,B3GNT5,uterus,"STAT1 IP | IFNG - HeLa cells, 30 min",,,
HNF1B,B3GNT5,pancreas,HNF1B IP,,,
HIF1A,B3GNT5,bone,HIF1A IP,,,
TEAD4,B3GNT5,stemcells,TEAD4 IP - H1 cells,,,
ELF1,B3GNT5,colon,ELF1 IP - HCT116 cells,,,
SP1,B3GNT5,colon,SP1 IP - HCT116 cells,,,
CTCF,B3GNT5,lung,"CTCF IP - SAEC cells, Rep 1 , CTCF IP | DEX - A549 cells",,,
CDX2,B3GNT5,colon,"CDX2 IP | 125DVD3, CDX2 IP",,,
125DVD3,B3GNT5,colon,"CDX2 IP | 125DVD3, CEBPB IP | 125DVD3",,,
EGR1,B3GNT5,colon,EGR1 IP - HCT116 cells,,,
CEBPA,B3GNT5,leukocytes,CEBPA IP,,,
CTCF,B3GNT5,cns,"CTCF IP - SK-N-SH cells , CTCF IP - SK-N-SH cells, Rep 1 , CTCF IP - SK cells",,,
CTCF,B3GNT5,pancreas,CTCF IP,,,
CTCF,B3GNT5,kidney,"CTCF IP - RPTEC cells, Rep 2 , CTCF IP - RPTEC cells, Rep 1 ",,,
REST,B3GNT5,uterus,"REST IP - SK-N-SH cells, REST IP - ECC1 cells",,,
RUNX1T1,B3GNT5,leukocytes,RUNX1T1 IP,,,
FOSL1,B3GNT5,leukocytes,FOSL1 IP - K562 cells,,,
REST,B3GNT5,cns,"REST IP - U87 cells, REST IP - SK-N-SH cells",,,
REST,B3GNT5,leukocytes,"REST IP - HL60 cells, REST IP - K562 cells",,,
JUN,B3GNT5,leukocytes,"JUN IP - K562 cells, Rep 2, JUN IP - K562 cells, Rep 1",,,
ZBTB7A,B3GNT5,uterus,ZBTB7A IP - ECC1 cells,,,
E2F6,B3GNT5,leukocytes,"E2F6 IP - K562 cells, E2F6 IP - K562 cells",,,
MAFK,B3GNT5,liver,"MAFK IP - HepG2 cells, Rep 2",,,
SRF,B3GNT5,colon,SRF IP - HCT116 cells,,,
CTCF,B3GNT5,skin,"CTCF IP - AG04449 cells, Rep 1 ",,,
TEAD4,B3GNT5,uterus,TEAD4 IP - ECC1 cells,,,
GATA2,B3GNT5,vasculature,GATA2 IP - HUVEC cells,,,
IRF1,B3GNT5,leukocytes,IRF1 IP - Rep 3,,,
DHT,B3GNT5,prostate,"DHT | ERG ChIP-Seq - 18 h, DHT | ERG ChIP-Seq - 2 h, DHT | FOXP1 ChIP-Seq",,,
RELA,B3GNT5,adiposetissue,"RELA IP, RELA IP, RELA IP",,,
CTCF,B3GNT5,liver,CTCF IP - SK-N-SH cells,,,
JUN,B3GNT5,mammarygland,JUN IP - Rep 1,,,
GATA2,B3GNT5,leukocytes,GATA2 IP - K562 cells,,,
YY1,B3GNT5,leukocytes,"YY1 IP - K562 cells, Rep 1",,,
JUND,B3GNT5,vasculature,JUND IP,,,
TEAD1,B3GNT5,cns,"TEAD1 IP - Rep 1, TEAD1 IP - Rep 2",,,
MAX,B3GNT5,leukocytes,"MAX IP - NB4 cells, MAX IP - K562 cells, Rep 2, MAX IP - K562 cells",,,
KLF11,B3GNT5,adiposetissue,"KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, KLF11 ChIP-Seq, Rep 2, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2",,,
TP53,B3GNT5,mammarygland,TP53 IP,,,
YY1,B3GNT5,stemcells,YY1 IP - H1 cells,,,
CTCF,B3GNT5,stemcells,"CTCF IP - H1 cells, CTCF IP - H1 cells ",,,
ATF3,B3GNT5,leukocytes,ATF3 IP - K562 cells,,,
4HT,B3GNT5,mammarygland,"STAT3 IP | 4HT - MCF10 cells, 36 h, FOS IP | 4HT - MCF10A cells, 4 h, STAT3 IP | 4HT - MCF10 cells, 12 h",,,
E2F1,B3GNT5,uterus,"E2F1 IP - HeLa cells, Rep 2",,,
ZNF263,B3GNT5,kidney,ZNF263 IP - HEK293 cells,,,
ZBTB7A,B3GNT5,leukocytes,ZBTB7A IP - SK-N-SH cells,,,
FOS,B3GNT5,mammarygland,"FOS IP | 4HT - MCF10A cells, 4 h",,,
SMAD1,B3GNT5,hspcs,SMAD1 IP - Rep 2,,,
TFAP4,B3GNT5,leukocytes,TFAP4 IP - Rep 1,,,
MAX,B3GNT5,colon,MAX IP - HCT116 cells,,,
MAX,B3GNT5,uterus,"MAX IP - ECC1 cells, MAX IP - HeLa cells, Rep 1",,,
FOSL1,B3GNT5,colon,FOSL1 IP - HCT116 cells,,,
FOXA1,B3GNT5,mammarygland,DHT | FOXA1 ChIP-Seq,,,
DHT,B3GNT5,mammarygland,"DHT | FOXA1 ChIP-Seq, DHT | MYC ChIP-Seq",,,
FOXP1,B3GNT5,prostate,DHT | FOXP1 ChIP-Seq,,,
FOXH1,B3GNT5,embryonictissue,FOXH1 IP - endoderm,,,
TCF7L2,B3GNT5,uterus,TCF7L2 IP - HeLa cells,,,
CEBPB,B3GNT5,uterus,"CEBPB IP - ECC1 cells, CEBPB ChIP-Seq - HeLaS3",,,
LYL1,B3GNT5,leukocytes,"LYL1 IP - HL-60, LYL1 IP - Kasumi-1",,,
PIAS1,B3GNT5,prostate,"PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1",,,
JUND,B3GNT5,leukocytes,JUND IP - K562 cells,,,
ROSI,B3GNT5,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2",,,
EGR1,B3GNT5,leukocytes,EGR1 IP - K562 cells,,,
STAT3,B3GNT5,leukocytes,STAT3 IP - SU-DHL-4,,,
ATF1,B3GNT5,leukocytes,ATF1 IP - K562 cells,,,
TAL1,B3GNT5,leukocytes,TAL1 IP - K562 cells,,,
GATA3,B3GNT5,cns,GATA3 IP - SK-N-SH cells,,,
GATA4,B3GNT5,stomach,GATA4 IP - AGS,,,
ZNF263,B3GNT5,leukocytes,ZNF263 IP - K562 cells,,,
USF1,B3GNT5,stemcells,USF1 IP - H1 cells,,,
USF1,B3GNT5,leukocytes,USF1 IP - K562 cells,,,
MYC,B3GNT5,mammarygland,DHT | MYC ChIP-Seq,,,
TBP,B3GNT5,leukocytes,TBP IP - K562 cells,,,
MAZ,B3GNT5,leukocytes,MAZ IP - K562 cells,,,
TEAD4,B3GNT5,colon,TEAD4 IP - HCT116 cells,,,
CTCF,B3GNT5,mammarygland,"CTCF IP - HMEC cells, Rep 1 ",,,
TEAD4,B3GNT5,cns,TEAD4 IP - SK-N-SH cells,,,
TBP,B3GNT5,stemcells,TBP IP - H1 cells,,,
TEAD4,B3GNT5,leukocytes,TEAD4 IP - K562 cells,,,
PBX3,B3GNT5,cns,PBX3 IP - SK-N-SH cells,,,
GATA6,B3GNT5,stomach,GATA6 IP - YCC3,,,
CEBPB,B3GNT5,mammarygland,CEBPB IP - MCF7 cells,,,
YY1,B3GNT5,colon,YY1 IP - HCT116 cells,,,
RUNX1,B3GNT5,hspcs,RUNX1,,,
HEY1,B3GNT5,leukocytes,HEY1 IP - K562 cells,,,
CREB1,B3GNT5,lung,CREB1 IP | DEX - A549 cells,,,
DEX,B3GNT5,lung,"CREB1 IP | DEX - A549 cells, CTCF IP | DEX - A549 cells",,,
TCF12,B3GNT5,cns,TCF12 IP - SK-N-SH cells,,,
REST,B3GNT5,stemcells,"REST IP - H1 cells, Rep 2",,,
ROSI,B3GNT5,leukocytes,ROSI | SPI1 ChIP-Seq,,,
FOS,B3GNT5,vasculature,FOS IP - HUVEC cells,,,
BACH1,B3GNT5,stemcells,BACH1 IP - H1 cells,,,
JUND,B3GNT5,colon,JUND IP - HCT116 cells,,,
STAT3,B4GALT5,leukocytes,"STAT3 IP - U-2932, STAT3 IP - OCI-LY10",,,
CTCF,B4GALT5,leukocytes,"CTCF IP - GM2630 cells, Rep 2 , CTCF IP - GM2255 cells, Rep 2 , CTCF IP - GM11994 cells, Rep 1, CTCF IP - GM2588 cells, Rep 2 , CTCF IP - MS1 cells, Rep 3 , CTCF IP - GM12891 cells, Rep 1 , CTCF IP - MS1 cells, Rep 4 , CTCF IP - GM18505 cells, Rep 2 , CTCF IP - GM18526 cells, Rep 2 , CTCF IP - GM18486 cells, Rep 1 , CTCF IP - GM06986 cells, CTCF IP - GM2255 cells, Rep 3 , CTCF IP - GM10847 cells, Rep 1 , CTCF IP - GM12892 cells, Rep 2 , CTCF IP - GM12890 cells, Rep 1 , CTCF IP - GM18486 cells, Rep 3 , CTCF IP - K562 cells, Rep 16 , CTCF IP - K562 cells, Rep 14 , CTCF IP - GM12814 cells, Rep 1, CTCF IP - GM12890 cells, Rep 2 , CTCF IP - GM19239 cells, Rep 1 , CTCF IP - GM12878 cells, Rep 1 , CTCF IP - GM19238 cells, Rep 1 , CTCF IP - GM2255 cells, Rep 1 , CTCF IP - GM2610 cells, Rep 2 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - GM19240 cells, Rep 2 , CTCF ChIP-Seq - GM12878, CTCF IP - GM19238 cells, Rep 2 , CTCF IP - GM12892 cells, Rep 1 , CTCF IP - K562 cells, Rep 12 , CTCF IP - K562 cells, Rep 13 , CTCF IP - GM2610 cells, Rep 3 , CTCF IP - GM2610 cells, Rep 1 , CTCF IP - GM2588 cells, Rep 3 , CTCF IP, CTCF IP - MS1 cells, Rep 2 , CTCF IP - GM2630 cells, Rep 3 , CTCF IP - GM12890 cells, Rep 3 , CTCF IP - K562 cells, CTCF IP - MS1 cells, Rep 1 , CTCF IP - GM12891 cells, Rep 2 , CTCF IP - GM2630 cells, Rep 1 , CTCF IP - GM19240 cells, Rep 1 , CTCF IP - GM19099 cells, Rep 2 , CTCF IP - GM11994 cells, Rep 2, CTCF IP - GM19239 cells, Rep 2 , CTCF IP - GM12154 cells, Rep 2, CTCF IP - GM12871 cells ",,,
