TF,TargetGene,Tissue,Experiment,Chea,Signor,Trrust
CTCF,ELOVL1,uterus,"CTCF IP - HeLa cells, Rep 1 , CTCF IP - HeLa cells ",,,
MAX,ELOVL1,uterus,"MAX IP - ECC1 cells, MAX IP - HeLa cells, Rep 1, MAX IP - HeLa cells, Rep 2",,,
IRF1,ELOVL1,leukocytes,"IRF1 IP | IFNG - K562 cells, 30 min, IRF1 IP | IFNG - K562 cells, 6 h, IRF1 IP | IFNA1-13 - K562 cells, 6 h",,,
IFNG,ELOVL1,leukocytes,"IRF1 IP | IFNG - K562 cells, 30 min, IRF1 IP | IFNG - K562 cells, 6 h, MYC IP | IFNG - K562 cells, 30 min, STAT1 IP - Rep 5, STAT1 IP - Rep 3, STAT1 IP - Rep 1, STAT1 IP - Rep 4, STAT1 IP - Rep 2, STAT1 IP - Rep 6, MYC IP | IFNG - K562 cells, 6 h",,,
HOXA4,ELOVL1,colon,HOXA4 IP ,,,
E2F1,ELOVL1,prostate,"BICALU + HES6OE | E2F1 ChIP-Seq - Rep 4, BICALU | E2F1 ChIP-Seq - Rep 4, HES6 OE | E2F1 ChIP-Seq - Rep 2, BICALU | E2F1 ChIP-Seq - Rep 3, HES6 OE | E2F1 ChIP-Seq - Rep 3, E2F1 ChIP-Seq - Rep 2, E2F1 ChIP-Seq - Rep 3, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 1, HES6 OE | E2F1 ChIP-Seq - Rep 1, E2F1 ChIP-Seq - Rep 4, BICALU + HES6 OE | E2F1 ChIP-Seq - Rep 2, E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3, BICALU | E2F1 ChIP-Seq - Rep 1, BICALU | E2F1 ChIP-Seq - Rep 2",,,
BICALU,ELOVL1,prostate,"BICALU + HES6OE | E2F1 ChIP-Seq - Rep 4, BICALU | E2F1 ChIP-Seq - Rep 4, BICALU | E2F1 ChIP-Seq - Rep 3, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 1, BICALU + HES6 OE | E2F1 ChIP-Seq - Rep 2, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3, BICALU | E2F1 ChIP-Seq - Rep 1, BICALU | E2F1 ChIP-Seq - Rep 2",,,
HES6,ELOVL1,prostate,"BICALU + HES6OE | E2F1 ChIP-Seq - Rep 4, HES6 OE | E2F1 ChIP-Seq - Rep 2, HES6 OE | E2F1 ChIP-Seq - Rep 3, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 1, HES6 OE | E2F1 ChIP-Seq - Rep 1, BICALU + HES6 OE | E2F1 ChIP-Seq - Rep 2, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3",,,
YY1,ELOVL1,leukocytes,"YY1 IP - K562 cells, Rep 2, YY1 IP - GM12878 cells, YY1 IP - GM12892 cells, Rep 1, YY1 IP - K562 cells, Rep 1",,,
POU2F2,ELOVL1,leukocytes,POU2F2 IP - GM12878 cells,,,
CTCF,ELOVL1,mammarygland,"CTCF IP - MCF7 cells, CTCF IP - HMEC cells , CTCF IP - HMEC cells, Rep 2 , CTCF IP - HMEC cells, Rep 1 , CTCF IP - MCF-7 cells, Rep 1 , CTCF IP - HMF cells, Rep 2 , CTCF IP - HMF cells, Rep 1 , CTCF IP - MCF-7 cells Rep 2 ",,,
HOXA6,ELOVL1,colon,HOXA6 IP ,,,
SP1,ELOVL1,colon,SP1 IP - HCT116 cells,,,
FOS,ELOVL1,mammarygland,"FOS IP | 4HT - MCF10A cells, 12 h, FOS IP - MCF10A cells, FOS IP | 4HT - MCF10A cells, 36 h, FOS IP | 4HT - MCF10A cells, 4 h",,,
4HT,ELOVL1,mammarygland,"FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 36 h, STAT3 IP | 4HT - MCF10 cells, 12 h, MYC IP | 4HT - MCF10A cells, FOS IP | 4HT - MCF10A cells, 4 h, E2F4 IP | 4HT - MCF10 cells, STAT3 IP | 4HT - MCF10 cells, 36 h",,,
SMARCC1,ELOVL1,uterus,SMARCC1 IP - HeLa cells,,,
SPI1,ELOVL1,leukocytes,"ROSI | SPI1 ChIP-Seq, SPI1 IP - GM12878 cells, SPI1 IP, SPI1 IP - GM12878 cells, Rep 2 , SPI1 IP, SPI1 IP - K562 cells, SPI1 IP - HL cells, SPI1 IP, SPI1 IP, SPI1 IP - GM12891 cells, SPI1 IP - U-937 cells, Rep 4 , SPI1 IP, SPI1 IP - GM12878 cells, Rep 1 , SPI1 IP - GM12878 cells, Rep 3 , SPI1 IP, SPI1 IP, SPI1 IP - GM12878 cells, Rep 4 , SPI1 IP, SPI1 IP, SPI1 IP",,,
ROSI,ELOVL1,leukocytes,ROSI | SPI1 ChIP-Seq,,,
SRF,ELOVL1,colon,SRF IP - HCT116 cells,,,
KLF11,ELOVL1,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2, KLF11 ChIP-Seq, Rep 2",,,
ROSI,ELOVL1,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2",,,
E2F6,ELOVL1,stemcells,E2F6 IP - H1 cells,,,
CTCF,ELOVL1,hspcs,"CTCF IP - HEL 92.1.7 cells, Rep 2 , CTCF IP - HEL 92.1.7 cells, Rep 11 , CTCF IP - Erythroid cells, Rep 1, CTCF IP - HEL 92.1.7 cells, Rep 14 , CTCF IP - Erythroid cells, Rep 2, CTCF IP - HEL 92.1.7 cells, Rep 8 , CTCF IP - HEL 92.1.7 cells, Rep 5 ",,,
JUN,ELOVL1,vasculature,"JUN IP, JUN IP - HUVEC cells",,,
YY1,ELOVL1,cns,YY1 IP - SK-N-SH cells,,,
NFYA,ELOVL1,uterus,NFYA IP - HeLa cells,,,
MAX,ELOVL1,lung,"MAX IP - A549 cells, MAX IP - A549 cells",,,
REST,ELOVL1,cns,"REST IP - SK cells, REST IP - U87 cells, REST IP - PFSK1 cells, Rep 2, REST IP - PFSK-N-SH cells1 cells, Rep 1",,,
JUN,ELOVL1,mammarygland,"JUN IP - Rep 1, JUN IP - Rep 2, JUN IP, JUN IP | CPDA, JUN IP | DEX",,,
AR,ELOVL1,prostate,WT AR OE | FOXA1 ChIP-Seq,,,
ZNF143,ELOVL1,leukocytes,"ZNF143 IP - K562 cells, ZNF143 IP - GM12878 cells",,,
CEBPB,ELOVL1,colon,"CEBPB IP - HCT116 cells, CEBPB IP | 125DVD3",,,
ASCL1,ELOVL1,skin,ASCL1 IP - NHDF,,,
SATB1,ELOVL1,liver,SATB1 IP,,,
CTCF,ELOVL1,liver,"CTCF IP - HepG2 cells, Rep 2 , CTCF IP - HepG2 cells, Rep 1 , CTCF IP - SK-N-SH cells, CTCF IP, CTCF IP - HepG2 cells ",,,
STAT3,ELOVL1,leukocytes,"STAT3 IP - OCI-LY10, STAT3 IP - SU-DHL-10, STAT3 IP - SU-DHL-6, STAT3 IP - OCI-LY7, STAT3 IP - SU-DHL-4",,,
CTCF,ELOVL1,pancreas,CTCF IP,,,
GATA1,ELOVL1,hspcs,"GATA1 IP - PBDE cells, Rep 1, GATA1 IP - Rep 2, GATA1 IP - Rep 1, GATA1 IP - Rep 3",,,
CEBPB,ELOVL1,leukocytes,"CEBPB IP - Rep 204, CEBPB ChIP-Seq - K562, CEBPB IP | oxLDL  - Rep 208, CEBPB IP, CEBPB IP - K562 cells",,,
MAX,ELOVL1,leukocytes,"MAX IP - K562 cells, Rep 2, MAX IP - K562 cells, Rep 1, MAX IP - GM12878 cells, MAX IP - NB4 cells, MAX IP - K562 cells",,,
STAT3,ELOVL1,mammarygland,"STAT3 IP - MCF10A cells, Rep 2, STAT3 IP | 4HT - MCF10 cells, 12 h, STAT3 IP | 4HT - MCF10 cells, 36 h",,,
MAX,ELOVL1,liver,"MAX IP - MCF7 cells, MAX IP - HepG2 cells, MAX IP - HepG2 cells",,,
CTCF,ELOVL1,kidney,"CTCF IP - HEK293 cells, Rep 1 , CTCF IP - RPTEC cells, Rep 2 , CTCF IP - HRE cells, Rep 1 , CTCF IP - HRE cells, Rep 2 , CTCF IP - HEK293 cells, Rep 2 , CTCF IP - RPTEC cells, Rep 1 ",,,
ELF3,ELOVL1,pancreas,"ELF3 IP, ELF3 IP, ELF3 IP | KLF5 KO",,,
CTCF,ELOVL1,vasculature,"CTCF IP - HPAF cells, Rep 1 , CTCF IP - HPAF cells, Rep 2 , CTCF IP - AoAFC cells, Rep 1 , CTCF IP - HBMEC cells, Rep 1 , CTCF IP - HBMEC cells, Rep 2 , CTCF IP - HUVEC cells , CTCF IP - HUVEC cells, Rep 2 , CTCF IP - HUVEC cells, Rep 1 ",,,
GABPA,ELOVL1,leukocytes,"GABPA IP - GM12878 cells, Rep 2 , GABPA IP - HL cells, GABPA IP - Jurkat, Rep 2, GABPA IP - GM12878 cells, GABPA IP - K562 cells, GABPA IP - GM12878 cells, Rep 5 , GABPA IP - GM12878 cells, Rep 4 , GABPA IP - Jurkat, Rep 1, GABPA IP - GM12878 cells, Rep 3 , GABPA IP - GM12878 cells, Rep 1 ",,,
GABPA,ELOVL1,liver,"GABPA IP, GABPA IP, GABPA IP, GABPA IP - MCF7 cells, GABPA IP - HepG2 cells",,,
ELF1,ELOVL1,mammarygland,ELF1 IP - MCF7 cells,,,
ERG,ELOVL1,prostate,"DHT | ERG ChIP-Seq - 18 h, ERG ChIP-Seq, DHT | ERG ChIP-Seq - 2 h, ERG ChIP-Seq",,,
DHT,ELOVL1,prostate,"DHT | ERG ChIP-Seq - 18 h, DHT | FOXA1 ChIP-Seq, DHT | ERG ChIP-Seq - 2 h",,,
CTCF,ELOVL1,skeletalmuscle,"CTCF IP - HSMM cells, Rep 2 , CTCF IP - HSMM cells, Rep 1 ",,,
FOXM1,ELOVL1,bone,FOXM1 IP,,,
CREB1,ELOVL1,leukocytes,"CREB1 IP - GM12878 cells, CREB1 IP - K562 cells",,,
STAT2,ELOVL1,leukocytes,"STAT2 IP | IFNA1-13 - K562 cells, 30 min",,,
IFNA1,ELOVL1,leukocytes,"STAT2 IP | IFNA1-13 - K562 cells, 30 min, MYC IP | IFNA1 - K562 cells, 6 h, IRF1 IP | IFNA1-13 - K562 cells, 6 h, MYC IP | IFNA1 - K562 cells, 30 min",,,
STAT1,ELOVL1,uterus,"STAT1 IP | IFNG - HeLa cells, 30 min",,,
IFNG,ELOVL1,uterus,"STAT1 IP | IFNG - HeLa cells, 30 min",,,
MYB,ELOVL1,leukocytes,"MYB IP - Jurkat, Rep 5, MYB IP - MOLT3, MYB IP - Jurkat, Rep 4, MYB IP - Jurkat, Rep 1, MYB IP - Jurkat, Rep 2, MYB IP - Jurkat, Rep 3",,,
PAX5,ELOVL1,leukocytes,"PAX5 IP - GM12878 cells, Rep 1, PAX5 IP - GM12878 cells, Rep 2, PAX5 IP - GM12892 cells",,,
MYBL2,ELOVL1,liver,MYBL2 IP - HepG2 cells,,,
E2F4,ELOVL1,uterus,E2F4 IP - HeLa cells,,,
STAT5A,ELOVL1,leukocytes,"STAT5A IP - GM12878 cells, STAT5A IP - K562 cells",,,
CTCF,ELOVL1,bone,"CTCF IP, CTCF IP - Osteoblasts ",,,
FOXA1,ELOVL1,mammarygland,"FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 1, DHT | FOXA1 ChIP-Seq",,,
TAL1,ELOVL1,stemcells,"TAL1 IP - Rep 1 , TAL1 IP - Rep 2 ",,,
NFYB,ELOVL1,uterus,NFYB IP - HeLa cells,,,
SREBF1,ELOVL1,liver,SREBF1 IP | INS + 22RHC - HepG2 cells,,,
22RHC; INS,ELOVL1,liver,SREBF1 IP | INS + 22RHC - HepG2 cells,,,
GTF2F1,ELOVL1,uterus,GTF2F1 IP - HeLa cells,,,
CTCF,ELOVL1,heart,"CTCF IP - HCF cells , CTCF IP - myocytes cells, Rep 1 , CTCF IP - myocytes cells, Rep 2 ",,,
MYC,ELOVL1,leukocytes,"MYC IP | IFNG - K562 cells, 30 min, MYC IP | IFNA1 - K562 cells, 6 h, MYC IP - K562 cells, Rep 2, MYC IP - NB4 cells, MYC IP - K562 cells, Rep 1, MYC IP | IFNA1 - K562 cells, 30 min, MYC IP | IFNG - K562 cells, 6 h",,,
ZNF143,ELOVL1,stemcells,ZNF143 IP - H1 cells,,,
CTCF,ELOVL1,miscellaneous,"CTCF IP - AG09319 cells, Rep 2 , CTCF IP - AG09319 cells, Rep 1 ",,,
ELF1,ELOVL1,leukocytes,"ELF1 IP - SK-N-SH cells, ELF1 IP - SK-N-SH cells",,,
E2F1,ELOVL1,uterus,"E2F1 IP - HeLa cells, Rep 1, E2F1 IP - HeLa cells, Rep 2",,,
NFYB,ELOVL1,leukocytes,"NFYB IP - GM12878 cells, NFYB IP - K562 cells",,,
CREB1,ELOVL1,uterus,CREB1 IP - ECC1 cells,,,
KLF5,ELOVL1,stomach,KLF5 IP - KATOIII,,,
BCL3,ELOVL1,leukocytes,BCL3 IP - GM12878 cells,,,
GABPA,ELOVL1,prostate,"GABPA IP | R1881, GABPA IP - Rep 2, GABPA IP - Rep 1",,,
R1881,ELOVL1,prostate,GABPA IP | R1881,,,
REST,ELOVL1,leukocytes,"REST IP - K562 cells , REST IP - Â K562 cells, REST IP - K562 cells",,,
DEX,ELOVL1,lung,"CTCF IP | DEX - A549 cells, CTCF IP | DEX - A549 cells , CREB1 IP | DEX - A549 cells",,,
JUND,ELOVL1,cns,"JUND IP - SK-N-SH cells , JUND IP - SK-N-SH cells",,,
CTCF,ELOVL1,placenta,"CTCF IP - HVMF cells, Rep 1 , CTCF IP - HVMF cells, Rep 2 ",,,
HIF1A,ELOVL1,bone,HIF1A IP,,,
ATF2,ELOVL1,colon,ATF2 IP ,,,
TP53,ELOVL1,mammarygland,TP53 IP,,,
RUNX1T1,ELOVL1,leukocytes,RUNX1T1 IP,,,
GATA1,ELOVL1,leukocytes,"GATA1 ChIP-Seq - SC266, GATA1 ChIP-Seq - K562",,,
UBTF,ELOVL1,leukocytes,"UBTF IP - K562 cells, UBTF IP - K562 cells",,,
MAZ,ELOVL1,liver,MAZ IP - HepG2 cells,,,
ZBTB7A,ELOVL1,liver,ZBTB7A IP - HepG2 cells,,,
JUND,ELOVL1,lung,JUND IP - A549 cells,,,
HEY1,ELOVL1,liver,HEY1 IP - HepG2 cells,,,
E2F6,ELOVL1,lung,E2F6 IP - A549 cells,,,
ATF2,ELOVL1,leukocytes,ATF2 IP - GM12878 cells,,,
MAX,ELOVL1,vasculature,MAX IP - HUVEC cells,,,
TBP,ELOVL1,uterus,TBP IP - HeLa cells,,,
GTF2B,ELOVL1,uterus,"GTF2B IP - Rep 2, GTF2B IP - Rep 3, GTF2B IP | RO306",,,
MYC,ELOVL1,mammarygland,"MYC IP, MYC IP | 4HT - MCF10A cells, DHT | MYC ChIP-Seq, MYC IP - MCF-10A cells",,,
MXI1,ELOVL1,uterus,MXI1 IP - HeLa cells,,,
MYC,ELOVL1,colon,MYC IP - DTT,,,
TCF7L2,ELOVL1,hspcs,"TCF7L2 IP - Rep 2, TCF7L2 IP - Rep 1",,,
TAL1,ELOVL1,leukocytes,TAL1 IP - K562 cells,,,
HNF1B,ELOVL1,pancreas,HNF1B IP,,,
CEBPA,ELOVL1,leukocytes,CEBPA IP,,,
FOXA1,ELOVL1,pancreas,"FOXA1 IP, FOXA1 IP",,,
HEY1,ELOVL1,leukocytes,HEY1 IP - K562 cells,,,
KLF5,ELOVL1,stemcells,KLF5 IP - Rep 1 ,,,
GABPA,ELOVL1,lung,GABPA IP - A549 cells,,,
TCF7L2,ELOVL1,mammarygland,"DHT | TCF7L2 ChIP-Seq, TCF7L2 ChIP-Seq",,,
DHT,ELOVL1,mammarygland,"DHT | TCF7L2 ChIP-Seq, DHT | MYC ChIP-Seq, DHT | FOXA1 ChIP-Seq",,,
STAT1,ELOVL1,leukocytes,"STAT1 IP - Rep 5, STAT1 IP - Rep 3, STAT1 IP - Rep 1, STAT1 IP - Rep 4, STAT1 IP - Rep 2, STAT1 IP - Rep 6",,,
ZEB1,ELOVL1,liver,ZEB1 IP - HepG2 cells,,,
OTX2,ELOVL1,stemcells,"OTX2 IP - Rep 5 , OTX2 IP - Rep 4 , OTX2 IP - Rep 10 , OTX2 IP - Rep 3 ",,,
MXI1,ELOVL1,cns,MXI1 IP - SK-N-SH cells ,,,
CTCF,ELOVL1,sensory,"CTCF IP - WERI-Rb-1- cells, Rep 1 , CTCF IP - HRPEpiC cells, Rep 1 , CTCF IP - WERI , CTCF IP - HRPEpiC cells, Rep 2 ",,,
GATA2,ELOVL1,leukocytes,"GATA2 IP - K562 cells, GATA2 IP - K562 cells",,,
MXI1,ELOVL1,leukocytes,"MXI1 IP - GM12878 cells, MXI1 IP - K562 cells",,,
125DVD3,ELOVL1,colon,CEBPB IP | 125DVD3,,,
BAY082,ELOVL1,leukocytes,"RELA IP | BAY082  - IVD Th1 cells, PIA",,,
MTA3,ELOVL1,leukocytes,MTA3 IP - GM12878 cells,,,
NANOG,ELOVL1,stemcells,NANOG IP - Rep 5 ,,,
MAX,ELOVL1,stemcells,MAX IP - H1 cells,,,
GATA3,ELOVL1,cns,GATA3 IP - SK-N-SH cells,,,
FOXA2,ELOVL1,embryonictissue,FOXA2 IP - Rep 2,,,
GATA2,ELOVL1,vasculature,GATA2 IP - HUVEC cells,,,
SMAD1,ELOVL1,hspcs,"SMAD1 IP - Rep 1, SMAD1 IP - Rep 4, SMAD1 IP - Rep 3",,,
TBP,ELOVL1,stemcells,TBP IP - H1 cells,,,
ZBTB7A,ELOVL1,uterus,ZBTB7A IP - ECC1 cells,,,
FOSL1,ELOVL1,colon,FOSL1 IP - HCT116 cells,,,
FOS,ELOVL1,vasculature,FOS IP - HUVEC cells,,,
IRF3,ELOVL1,uterus,IRF3 IP - HeLa cells,,,
HMBOX1,ELOVL1,lung,HMBOX1 IP,,,
ELF1,ELOVL1,liver,ELF1 IP - HepG2 cells,,,
EGR1,ELOVL1,uterus,EGR1 IP - ECC1 cells,,,
CREB1,ELOVL1,liver,"CREB1 IP, CREB1 IP - HepG2 cells, CREB1 IP, CREB1 IP",,,
MYC,ELOVL1,lung,MYC IP - A549 cells,,,
ATF3,ELOVL1,colon,"ATF3 IP | CAMPTO, ATF3 IP - HCT116 cells",,,
RUNX1,ELOVL1,hspcs,"RUNX1, RUNX1 IP",,,
E2F3,ELOVL1,colon,E2F3 IP ,,,
TEAD4,ELOVL1,colon,TEAD4 IP - HCT116 cells,,,
CEBPB,ELOVL1,lung,"CEBPB ChIP-Seq - IMR90, CEBPB IP - A549 cells",,,
EGR1,ELOVL1,colon,EGR1 IP - HCT116 cells,,,
FOSL1,ELOVL1,mammarygland,FOSL1 IP,,,
MAX,ELOVL1,colon,MAX IP - HCT116 cells,,,
CREB1,ELOVL1,lung,CREB1 IP | DEX - A549 cells,,,
PBX3,ELOVL1,lung,PBX3 IP - A549 cells,,,
CTCF,ELOVL1,stemcells,"CTCF IP - H1 cells, CTCF IP - Rep 4 , CTCF IP - Rep 2 , CTCF IP - H1 cells , CTCF IP - Rep 5 , CTCF IP - Rep 6 , CTCF IP - Rep 1 , CTCF IP - Rep 7 ",,,
EBF1,ELOVL1,leukocytes,"EBF1 IP - GM12878 cells, EBF1 IP - GM12878 cells",,,
YY1,ELOVL1,lung,YY1 IP - A549 cells,,,
FOXM1,ELOVL1,leukocytes,FOXM1 IP - GM12878 cells,,,
TCF7L2,ELOVL1,uterus,TCF7L2 IP - HeLa cells,,,
JUN,ELOVL1,uterus,JUN IP - HeLa cells,,,
BHLHE40,ELOVL1,leukocytes,"BHLHE40 IP - K562 cells, BHLHE40 IP - GM12878 cells",,,
TBP,ELOVL1,leukocytes,"TBP IP - K562 cells, TBP IP - GM12878 cells",,,
TP53,ELOVL1,bone,TP53 IP | TP53EE/RR OE,,,
GATA3,ELOVL1,lung,GATA3 IP - A549 cells,,,
CPDA,ELOVL1,mammarygland,JUN IP | CPDA,,,
ZBTB7A,ELOVL1,leukocytes,ZBTB7A IP - SK-N-SH cells,,,
FOSL2,ELOVL1,cns,FOSL2 IP - SK-N-SH cells,,,
GATA6,ELOVL1,stomach,"GATA6 IP - AGS, GATA6 IP - YCC3",,,
SP1,ELOVL1,lung,SP1 IP - A549 cells,,,
SRF,ELOVL1,stemcells,"SRF IP - Rep 7 , SRF IP - Rep 4 ",,,
FOXA1,ELOVL1,liver,"FOXA1 IP - HepG2 cells, Rep 1",,,
CEBPB,ELOVL1,uterus,"CEBPB IP - ECC1 cells, CEBPB ChIP-Seq - HeLaS3",,,
SP1,ELOVL1,leukocytes,"SP1 IP - K562 cells, SP1 IP - GM12878 cells",,,
ERG,ELOVL1,leukocytes,ERG IP - Rep 1,,,
IKZF1,ELOVL1,leukocytes,IKZF1 IP - GM12878 cells,,,
GATA4,ELOVL1,stomach,GATA4 IP - AGS,,,
IRF1,ELOVL1,pancreas,IRF1 IP,,,
TEAD4,ELOVL1,stemcells,TEAD4 IP - H1 cells,,,
FOS,ELOVL1,uterus,FOS IP - HeLa cells,,,
JUN,ELOVL1,leukocytes,"JUN IP - K562 cells, Rep 1, JUN IP - K562 cells, Rep 2",,,
GABPA,ELOVL1,stemcells,GABPA IP - H1 cells,,,
KLF5,ELOVL1,pancreas,"ELF3 IP | KLF5 KO, KLF5 IP",,,
BARX1,ELOVL1,colon,BARX1 IP - Rep 1 ,,,
CTCF,ELOVL1,adiposetissue,"CTCF ChIP-Seq - d 9, CTCF ChIP-Seq - d -2, CTCF ChIP-Seq - d 0",,,
GATA6,ELOVL1,stemcells,GATA6 IP - Rep 7 ,,,
FOXA2,ELOVL1,stemcells,FOXA2 IP - ES D2,,,
BCL3,ELOVL1,lung,BCL3 IP - A549 cells,,,
E2F1,ELOVL1,mammarygland,"E2F1 IP, E2F1 IP - MCF7 cells",,,
SP1,ELOVL1,stemcells,"SP1 IP - Rep 1 , SP1 IP - H1 cells",,,
HMGN3,ELOVL1,leukocytes,HMGN3 IP - K562 cells,,,
IRF1,ELOVL1,colon,IRF1 IP ,,,
CREB1,ELOVL1,stemcells,CREB1 IP - H1 cells,,,
SP1,ELOVL1,liver,SP1 IP - HepG2 cells,,,
EGR1,ELOVL1,leukocytes,EGR1 IP - K562 cells,,,
TP53,ELOVL1,skin,TP53 IP,,,
FOXM1,ELOVL1,cns,FOXM1 IP - SK-N-SH cells,,,
NFYC,ELOVL1,colon,NFYC IP ,,,
TEAD4,ELOVL1,uterus,TEAD4 IP - ECC1 cells,,,
USF1,ELOVL1,colon,USF1 IP - HCT116 cells,,,
STAT3,ELOVL1,uterus,STAT3 IP - HeLa cells,,,
MAFK,ELOVL1,lung,MAFK IP - IMR cells,,,
TCF7L2,ELOVL1,pancreas,TCF7L2 IP,,,
MXI1,ELOVL1,liver,MXI1 IP - HepG2 cells,,,
RELA,ELOVL1,colon,RELA IP ,,,
GLI2,ELOVL1,colon,GLI2 IP ,,,
FOSL2,ELOVL1,lung,FOSL2 IP - A549 cells,,,
JUND,ELOVL1,leukocytes,JUND IP - K562 cells,,,
SP2,ELOVL1,stemcells,SP2 IP - H1 cells,,,
MAZ,ELOVL1,lung,MAZ IP - IMR cells,,,
MYC,ELOVL1,liver,MYC IP,,,
17BE2,ELOVL1,mammarygland,17BE2 | FOXA1 ChIP-Seq - Rep 1,,,
YY1,ELOVL1,stemcells,YY1 IP - H1 cells,,,
YY1,ELOVL1,liver,YY1 IP - HepG2 cells,,,
JUND,ELOVL1,uterus,JUND IP - HeLa cells,,,
SP2,ELOVL1,leukocytes,SP2 IP - K562 cells,,,
MAFF,ELOVL1,leukocytes,MAFF IP - K562 cells,,,
GABPA,ELOVL1,uterus,GABPA IP - HeLa cells,,,
FOXM1,ELOVL1,uterus,FOXM1 IP - ECC1 cells,,,
ZNF83,ELOVL1,colon,ZNF83 IP ,,,
ELF1,ELOVL1,cns,ELF1 IP - SK-N-SH cells,,,
MAX,ELOVL1,cns,MAX IP - SK-N-SH cells,,,
JUND,ELOVL1,vasculature,JUND IP,,,
ATF2,ELOVL1,stemcells,ATF2 IP - H1 cells,,,
E2F4,ELOVL1,mammarygland,E2F4 IP | 4HT - MCF10 cells,,,
TEAD4,ELOVL1,leukocytes,TEAD4 IP - K562 cells,,,
TCF3,ELOVL1,leukocytes,TCF3 IP - GM12878 cells,,,
PBX3,ELOVL1,cns,PBX3 IP - SK-N-SH cells,,,
MXI1,ELOVL1,lung,MXI1 IP - IMR cells,,,
MYC,ELOVL1,stemcells,MYC IP - Rep 2 ,,,
TCF12,ELOVL1,leukocytes,TCF12 IP - GM12878 cells,,,
MXI1,ELOVL1,stemcells,MXI1 IP - H1 cells,,,
RO306,ELOVL1,uterus,GTF2B IP | RO306,,,
TAL1,ELOVL1,colon,TAL1 IP ,,,
GABPA,ELOVL1,cns,GABPA IP - SK-N-SH cells,,,
DEX,ELOVL1,mammarygland,JUN IP | DEX,,,
MYC,ELOVL1,uterus,MYC IP - HeLa cells,,,
JUND,ELOVL1,colon,JUND IP - HCT116 cells,,,
FOSL1,ELOVL1,leukocytes,FOSL1 IP - K562 cells,,,
REST,ELOVL1,liver,"REST IP - HepG2 cells, Rep 2",,,
JUN,ELOVL1,colon,JUN IP ,,,
NFYA,ELOVL1,colon,NFYA IP ,,,
IRF4,ELOVL1,leukocytes,IRF4 IP,,,
RUNX1,ELOVL1,leukocytes,RUNX1 IP,,,
SRF,ELOVL2,stemcells,"SRF IP - Rep 4 , SRF IP - Rep 6 , SRF IP - Rep 5 , SRF IP - Rep 1 , SRF IP - Rep 2 , SRF IP - Rep 7 , SRF IP - Rep 3 ",,,
FOXA1,ELOVL2,mammarygland,"17BE2 | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 2, FOXA1 IP | 17BE2 - MCF-7, TNF | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 1, DHT | FOXA1 ChIP-Seq, DEX | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 + TNF | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, FOXA1 IP - T47D cells, 17BE2 | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 + TNF | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq",,,
17BE2,ELOVL2,mammarygland,"17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2, FOXA1 IP | 17BE2 - MCF-7, 17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq",,,
